Year,Country,Region,Sex,Age,Unintentional poisoning category,Observation status,Unit multiplier,Unit measure,GeoCode,Value
2016,England,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.5334112825020829
2017,England,,Female,30 to 34,,Undefined,Units,"Rate per 100,000 population",E92000001,1.062405711493105
2017,England,,Female,30 to 34,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1593608567239657
2017,England,,Female,30 to 34,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9030448547691392
2013,England,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,1.6590242922631997
2013,England,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.5405225571015424
2014,England,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,1.7046479872515845
2014,England,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.6458670221739435
2015,England,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,1.494015891732116
2015,England,,Female,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.2298485987280178
2015,England,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.1492429936400892
2016,England,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,1.2898413775505913
2016,England,,Female,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1682401796805119
2016,England,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.0094410780830714
2017,England,,Female,35 to 39,,Undefined,Units,"Rate per 100,000 population",E92000001,2.240232721931933
2017,England,,Female,35 to 39,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.3824787574030129
2017,England,,Female,35 to 39,X43 Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,Undefined,Units,"Rate per 100,000 population",E92000001,0.1639194674584341
2017,England,,Female,35 to 39,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.5845548520981965
2013,England,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,1.6733767330561455
2013,England,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.621083710148141
2014,England,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,1.284127013002856
2014,England,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.0166005519605943
2015,England,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,1.9111960046174497
2015,England,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.692773604089741
2015,England,,Female,40 to 44,X47 Accidental poisoning by and exposure to other gases and vapours,Undefined,Units,"Rate per 100,000 population",E92000001,0.1638168003957814
2016,England,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,1.5740603843293297
2016,England,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.4616274997343772
2017,England,,Female,40 to 44,,Undefined,Units,"Rate per 100,000 population",E92000001,1.9059907599878247
2017,England,,Female,40 to 44,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1732718872716204
2017,England,,Female,40 to 44,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.6172042812017906
2013,England,,Female,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,1.3594652769910502
2013,England,,Female,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.15105169744345
2013,England,,Female,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.0573618821041502
2014,England,,Female,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8067997079385058
2014,England,,Female,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1512749452384698
2014,England,,Female,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6050997809538793
2015,England,,Female,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,1.270613803033514
2015,England,,Female,45 to 49,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2032982084853623
2015,England,,Female,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9656664903054708
2016,England,,Female,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,1.5790103679858194
2016,England,,Female,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.3752670946973269
2017,England,,Female,45 to 49,,Undefined,Units,"Rate per 100,000 population",E92000001,1.3358728618969498
2017,England,,Female,45 to 49,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.1303539600666497
2013,England,,Female,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,1.4797082672945014
2013,England,,Female,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.164412029699389
2013,England,,Female,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.2056882177955195
2014,England,,Female,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,0.958749279606444
2014,England,,Female,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.7989577330053701
2015,England,,Female,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,0.726283472589543
2015,England,,Female,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2075095635970122
2015,England,,Female,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4150191271940245
2016,England,,Female,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,1.2745269975406728
2016,England,,Female,50 to 54,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1529432397048807
2016,England,,Female,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.9176594382292844
2017,England,,Female,50 to 54,,Undefined,Units,"Rate per 100,000 population",E92000001,1.4651718545539056
2017,England,,Female,50 to 54,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,1.1620328501634425
2013,England,,Female,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,1.1431177011140952
2013,England,,Female,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1905196168523492
2013,England,,Female,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.8255850063601798
2014,England,,Female,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,1.0556147527750248
2014,England,,Female,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1862849563720632
2014,England,,Female,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.7451398254882529
2015,England,,Female,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8450733131280328
2015,England,,Female,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.301811897545726
2015,England,,Female,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.5432614155823068
2016,England,,Female,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,0.8200365384851933
2016,England,,Female,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.7028884615587372
2017,England,,Female,55 to 59,,Undefined,Units,"Rate per 100,000 population",E92000001,0.96614403957326
2017,England,,Female,55 to 59,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.1704960069835164
2017,England,,Female,55 to 59,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.6819840279340658
2013,England,,Female,60 to 64,,Undefined,Units,"Rate per 100,000 population",E92000001,0.733447262141386
2013,England,,Female,60 to 64,"X40 Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",Undefined,Units,"Rate per 100,000 population",E92000001,0.2667080953241403
2013,England,,Female,60 to 64,"X44 Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",Undefined,Units,"Rate per 100,000 population",E92000001,0.4667391668172456
2014,England,,Female,60 to 64,,Undefined,Units,"Rate per 100,000 population",E92000001,0.7393253185988038
