Year,Units,Sex,Age,Disability status,Country of birth,Country,Region,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2009 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.751098139450551
2010 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.256151974226335
2010 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.245581820667715
2010 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.192324613329223
2010 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.094969915443898
2011 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.351791237611431
2011 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.357758337976923
2011 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.535849755608986
2011 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.492683609989912
2012 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.742876350076511
2012 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.405852583190028
2012 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.616951964418143
2012 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.754754025314576
2013 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.627700711377384
2013 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.474202160627328
2013 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.485455766443997
2013 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,5.02233447929091
2014 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.672647509182629
2014 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.458596817551373
2014 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.580975341824354
2014 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.743322835573853
2015 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.2190703814542125
2015 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,4.236388653779132
2015 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.9662623582089154
2015 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.4648506768013267
2016 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.3920846503199544
2016 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.610877266761453
2016 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.575418782147793
2016 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5037761028006704
2017 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.5056044263160007
2017 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.271221641763091
2017 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1899629006704715
2017 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.062832725262117
2018 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.043928465004425
2018 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.883084266375632
2018 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.9349112022362744
2018 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.898506095694814
2019 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,3.1845552678917426
2019 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.85239698254126
2019 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.622405679571812
2019 Q4,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.5792383990027794
2020 Q1,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.7530949291321685
2020 Q2,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.4183282334284386
2020 Q3,Not seasonally adjusted,Women,35 to 49,,,,,Percentage (%),Units,Undefined,,2.942365627961078
2000 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.418170317922633
2000 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.111423015424473
2000 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.702223821670883
2000 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.732562883107797
2001 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4265011846990534
2001 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1519819631064654
2001 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.269397686451108
2001 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.126745940951824
2002 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2897127296741826
2002 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.428101762847404
2002 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.497285252776668
2002 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.421962968975573
2003 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4814016846393394
2003 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.133924165999749
2003 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.01422841316101
2003 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0019085540035286
2004 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0066440985345158
2004 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.854694445932194
2004 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.759713988902004
2004 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.7565629801162297
2005 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9265933930983667
2005 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.735617111483841
2005 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8199952463520965
2005 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.928536474903567
2006 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0472307444451343
2006 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.016041188607997
2006 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1960966795217294
2006 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.044329858009947
2007 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2820002410597944
2007 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1329290577452493
2007 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.142906015053453
2007 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9892756594111183
2008 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.0369489147622644
2008 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.981666498379427
2008 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.3385487232359448
2008 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.85523100770599
2009 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.425078791234299
2009 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.603458433244634
2009 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.532898576523893
2009 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.839380003584716
2010 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.854245392751328
2010 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.862220790713819
2010 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.777423404209194
2010 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.723404982188722
2011 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,5.026037499585227
2011 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.753303890791299
2011 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.879726375637597
2011 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,5.129037955566537
2012 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,5.158033711938531
2012 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.834405138024112
2012 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.689472836499383
2012 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.629599386740186
2013 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,5.038499171926441
2013 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.912374578996593
2013 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.681332323717537
2013 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.357559997106575
2014 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.433166724680366
2014 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,4.200821275328618
2014 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.766178040512143
2014 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4526907126169606
2015 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.501836179994354
2015 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4949606360616587
2015 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5348816216754195
2015 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.3248446201305613
2016 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8365200460378768
2016 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.357439432200032
2016 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.306423491395017
2016 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.24777387872761
2017 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.1831997703734056
2017 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.074073828953145
2017 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.981525691740464
2017 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.97741628573148
2018 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.290630641437335
2018 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.822585825586624
2018 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.950431870572285
2018 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.777611683100769
2019 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9474164347651697
2019 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.6263246116025942
2019 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.740063758287567
2019 Q4,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.6335138836941447
2020 Q1,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.9844598846982318
2020 Q2,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,2.599259808345855
2020 Q3,Not seasonally adjusted,,50 to 64,,,,,Percentage (%),Units,Undefined,,3.547729328345476
2000 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.410500252435436
2000 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.109494900812908
2000 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.572363001989843
2000 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.608772294735317
2001 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.277052074549069
2001 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.047487281455712
2001 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.982203085134041
2001 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.7090883311605416
2002 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.89347410473181
2002 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.105120370113636
2002 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.173023499332083
2002 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.930592342725949
2003 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.337015173231693
2003 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.828923969376072
2003 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.501675619765076
2003 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5121877661084304
2004 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.591154836112251
2004 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6003093779345425
2004 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.270829747633955
2004 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.244182817165893
2005 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.593315795324021
2005 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.2229613202702896
2005 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.261790006772927
2005 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.383778903647364
2006 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4915012820496605
2006 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.398526879807126
2006 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.616723084802079
2006 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.405874294627173
2007 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8654645158118575
2007 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.703200692596908
2007 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.579598957395496
2007 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.4109349773603284
2008 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.556383516731373
2008 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6043529426272256
2008 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.805262947768553
2008 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.754388825219022
2009 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.548402036771696
2009 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.004800282699697
2009 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.827128320713579
2009 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.096536031530931
2010 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.230209191892813
2010 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.125493277966353
2010 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.880479365083869
2010 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.755844435691774
2011 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.2406138969268525
2011 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.931591066251183
2011 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.034070594104685
2011 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.944990657911956
2012 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,6.1241287226245
2012 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.720784322855131
2012 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.726080793190697
2012 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.582689392114903
2013 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.769230769230769
2013 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.686122554232194
2013 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,5.1027656742500085
2013 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.725636469161974
2014 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.81527620592624
2014 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.645386143424701
2014 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.246130284479973
2014 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.917015845195351
2015 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.745386445910578
2015 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.7782054099437112
2015 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.9612384244692063
2015 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.8819748043097495
2016 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,4.3024073599789805
2016 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.822736521612828
2016 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6544463850641065
2016 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.6015313069805006
2017 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.624778177166141
2017 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.5199670905048817
2017 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.225598684148415
2017 Q4,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.297988155010077
2018 Q1,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.608943867512104
2018 Q2,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,2.8670563284633186
2018 Q3,Not seasonally adjusted,Men,50 to 64,,,,,Percentage (%),Units,Undefined,,3.093200991253979
