Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2016,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,228.27327572150662
2017,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,232.57071772405212
2018,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,225.78217395978925
2000,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8546603463239115
2001,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4620331924645466
2002,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.837840534572728
2003,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0369840866276516
2004,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6436432098857667
2005,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.58459184494812
2006,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.261303050351924
2007,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.016156615045857
2008,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.7034557515380016
2009,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7640803602110968
2010,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8910939978777723
2011,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.019518296139377
2012,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1466122304270514
2013,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4149639445883078
2014,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.742538068142472
2015,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.3175381746251382
2016,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5605059024439558
2017,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0950560731620613
2018,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.016663014265874
2000,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9814859042266054
2001,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4856435667606117
2002,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.279036118381188
2003,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8983977522970612
2004,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.251587952214372
2005,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.317801488028555
2006,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.5928744758961813
2007,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2043476951795984
2008,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.8705681994116734
2009,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9158669150416183
2010,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.046538280498537
2011,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.6150855568824696
2012,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1651301459730745
2013,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.3088907015855336
2014,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.143696959044773
2015,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9857142046647265
2016,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6926464386013662
2017,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.6669623719682605
2018,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9531931219699348
2000,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7370337340340067
2001,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.438903210138079
2002,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4347290551163988
2003,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.155039271999
2004,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9943815422837377
2005,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.8180802391986512
2006,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9499747896116484
2007,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.7500292190604525
2008,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.5367942225106077
2009,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6185420173507703
2010,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.741567464304565
2011,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4657422718738715
2012,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1216247933073347
2013,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5851733453101986
2014,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.3637029770838995
2015,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.6148849712101163
2016,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.432771122628275
2017,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.558322154536211
2018,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0681507371664782
2000,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2003,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2006,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2008,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2010,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2013,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2014,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2015,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2016,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2017,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2018,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2003,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2006,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2008,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2010,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2013,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2014,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2015,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2016,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2017,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2018,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2003,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2006,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2008,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2010,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2013,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2014,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2015,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2016,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2017,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2018,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,0.728619569507271
2001,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,1.089115021437414
2002,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,1.203928660003323
2003,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,1.4384522254054637
2004,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.563517097764792
2005,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.5432034071828347
2006,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.520764061173668
2007,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.320178885792094
2008,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.905574690957044
2009,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.9630001059842344
2010,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.6235330352977413
2011,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.6609117134531184
2012,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.370651411972559
2013,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.80288083494174
2014,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.386125629742152
2015,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,5.022019624507456
2016,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.45714864257528
2017,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.260381402452013
2018,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.1497807643974847
2000,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,1.134708852620232
2001,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.0079741674123364
2002,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.246128236452415
2003,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,1.862521108572564
2004,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.195790388184655
2005,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.426539280989682
2006,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.243967503334545
2007,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.479133000056386
2008,Northern Ireland,Male,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,6.650894545316344
