Year,Units,Sex,Age,Disability status,Country of birth,Country,Region,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2011 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,3.806529639523723
2011 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,2.695942035437628
2012 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,2.6550600818307277
2012 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.6145600834709275
2012 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.7551403535451529
2012 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,
2013 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.2612171222279525
2013 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,
2013 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.6091573048132335
2013 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,2.9751460666027527
2014 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,2.021392025205544
2014 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.3627335072502609
2014 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.361903886481645
2014 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,
2015 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.366144805489692
2015 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.8231760032392563
2015 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.6017352131475766
2015 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.687327968841548
2016 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,2.6182788606475302
2016 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,2.067547823723285
2016 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.8633948038256511
2016 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.7141246466506332
2017 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,
2017 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.2130426484366867
2017 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.8861730384695736
2017 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.0534741408247048
2018 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.2838018885113769
2018 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.445569771375132
2018 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,0.9927424056613257
2018 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.380852522883352
2019 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.42456529519809
2019 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.2902430505619131
2019 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,0.9613688157024186
2019 Q4,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,2.160046493003016
2020 Q1,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.4604440453011474
2020 Q2,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.3087010010474918
2020 Q3,Not seasonally adjusted,Women,65 and over,,,,,Percentage (%),Units,Undefined,,1.037356784519612
2000 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.624773737185144
2000 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,8.346603917905803
2000 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.256729610285254
2000 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.781703934183158
2000 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.1132434491943535
2000 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,8.309125390124995
2000 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.815398439998219
2000 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.401910219790642
2000 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.261030506347809
2000 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,8.567790669394412
2000 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.302665871617411
2000 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,10.003147401334852
2000 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.809707106583042
2000 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.841952619404631
2000 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.224066745829036
2000 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.033989477900164
2001 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.9132238530052765
2001 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.568243865454888
2001 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.117868517100929
2001 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.677954486376633
2001 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.653575677846325
2001 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.491800798031383
2001 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,3.9826171898141274
2001 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.050729163441162
2001 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.1536893531467065
2001 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.006475848773482
2001 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.731357106117192
2001 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.564590798119261
2001 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.824977358108574
2001 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.305717723220988
2001 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.110501382327347
2001 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.251727649075972
2002 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.962207064503129
2002 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.736867939216492
2002 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,6.061908360027555
2002 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.470645096931738
2002 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.768459625348661
2002 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.551546127630728
2002 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.522616017231251
2002 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.38331204321457
2002 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.216255209961576
2002 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,8.541245231870862
2002 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,6.419259672567389
2002 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.407466382213428
2002 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.734297631407079
2002 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.557793301552733
2002 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.5398951921851465
2002 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.394273694545817
2003 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.922869809756379
2003 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.74928052546759
2003 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.056608311069527
2003 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.83356977386858
2003 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.526008165078217
2003 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.462014590992648
2003 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,4.72246964599592
2003 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.57098499084611
2003 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.975928090875351
2003 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.9899653640464345
2003 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,6.02695807216983
2003 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.749726598691112
2003 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.455860149142499
2003 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.956597440941702
2003 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.648423736554957
2003 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.883096352210366
2004 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.55144521576183
2004 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.1954534081362285
2004 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,6.1278376789111775
2004 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.619503929533467
2004 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.398831873298846
2004 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.262872254244403
2004 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,6.06481859395236
2004 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.739304490425892
2004 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.675056239345818
2004 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.9651145136395805
2004 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.652882946460927
2004 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.4896244800327825
2004 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.36918677888709
2004 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.819286251369113
2004 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,4.842119550214403
2004 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.617472367705588
2005 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.483339756346876
2005 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.436684883034668
2005 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.236171321955769
2005 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,6.896364292679572
2005 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.375428937001663
2005 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.974986402276111
2005 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.457958249801466
2005 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.587905237196808
2005 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.738438617728092
2005 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.76783663705041
2005 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,4.579980149079786
2005 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.704305152961849
2005 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.694820867509832
2005 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.774659119602084
2005 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.8055177128788396
2005 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.637065694699695
2006 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.8649830730616745
2006 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,8.091406322862914
2006 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.407347638619228
2006 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.26558221662584
2006 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.082258967795481
2006 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.639353165512014
2006 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.383525045255651
2006 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.614974793626148
2006 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.359044088466055
2006 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,8.359322700161522
2006 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.927310833206383
2006 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.4178211551475
2006 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.071270917205008
2006 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.65012398785635
2006 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.497668775639738
2006 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.639340399710804
2007 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.1441623940652
2007 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,8.15339474961077
2007 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.772058088349726
2007 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.239223726968444
2007 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.911904908412482
2007 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.74495050005703
2007 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.521897137188568
2007 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.846810125116077
2007 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.338082708270857
2007 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.952877552483221
2007 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.101021814272245
2007 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.847994961158933
2007 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.756095930000889
2007 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.8677362644891256
2007 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.177410858793785
2007 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.716863481275856
2008 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,4.881592723644738
2008 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.13399909273605
2008 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,5.213027016751052
2008 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.140835878838033
2008 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.048841738896892
2008 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,6.70383345885654
2008 Q2,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,4.5886606365710785
2008 Q2,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,7.783260952426686
2008 Q3,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,5.919376740810511
2008 Q3,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.2052921038774125
2008 Q3,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,4.704751791082726
2008 Q3,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.430686078945238
2008 Q4,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,6.020052210328863
2008 Q4,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.432287885306857
2008 Q4,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,4.669509451399372
2008 Q4,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,8.732647057684952
2009 Q1,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,6.9392234018336065
2009 Q1,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,7.8199373819937374
2009 Q1,Not seasonally adjusted,,,,EU born (Non-UK),,,Percentage (%),Units,Undefined,,4.966240388114358
2009 Q1,Not seasonally adjusted,,,,Non-EU born (Non-UK),,,Percentage (%),Units,Undefined,,9.227800288882932
2009 Q2,Not seasonally adjusted,,,,UK born,,,Percentage (%),Units,Undefined,,7.472640383282332
2009 Q2,Not seasonally adjusted,,,,Non-UK born,,,Percentage (%),Units,Undefined,,9.035064879800533
