Year,Country,Region,Type of disease,Chronic respiratory disease type,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2016,England,West Midlands,Cancer,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,581.51
2016,England,West Midlands,Cancer,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,12.38
2016,England,West Midlands,Cancer,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,15.61
2016,England,West Midlands,Cancer,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,30.25
2016,England,West Midlands,Cancer,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,56.31
2016,England,West Midlands,Cancer,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,119.75
2016,England,West Midlands,Cancer,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,224.81
2016,England,West Midlands,Cancer,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,409.14
2016,England,West Midlands,Cancer,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,688.33
2016,England,West Midlands,Cancer,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,13.5
2016,England,West Midlands,Cancer,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,24.49
2016,England,West Midlands,Cancer,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,42.43
2016,England,West Midlands,Cancer,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,64.64
2016,England,West Midlands,Cancer,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,123.73
2016,England,West Midlands,Cancer,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,224.03
2016,England,West Midlands,Cancer,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,318.92
2016,England,West Midlands,Cancer,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,479.81
2016,England,West Midlands,Diabetes,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,1.08
2016,England,West Midlands,Diabetes,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,0.86
2016,England,West Midlands,Diabetes,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,1.68
2016,England,West Midlands,Diabetes,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,3.7
2016,England,West Midlands,Diabetes,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,3.24
2016,England,West Midlands,Diabetes,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,7.77
2016,England,West Midlands,Diabetes,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,8.72
2016,England,West Midlands,Diabetes,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,9.78
2016,England,West Midlands,Diabetes,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,3.36
2016,England,West Midlands,Diabetes,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,3.49
2016,England,West Midlands,Diabetes,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,5.53
2016,England,West Midlands,Diabetes,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,9.85
2016,England,West Midlands,Diabetes,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,11.13
2016,England,West Midlands,Diabetes,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,13.59
2016,England,West Midlands,Diabetes,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,1.62
2016,England,West Midlands,Diabetes,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,1.71
2016,England,West Midlands,Diabetes,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,3.92
2016,England,West Midlands,Diabetes,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,5.71
2016,England,West Midlands,Diabetes,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,6.38
2016,England,West Midlands,Diabetes,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,6.16
2016,England,West Midlands,Cardiovascular disease,,,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,9.17
2016,England,West Midlands,Cardiovascular disease,,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,12.05
2016,England,West Midlands,Cardiovascular disease,,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,30.2
2016,England,West Midlands,Cardiovascular disease,,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,46.43
2016,England,West Midlands,Cardiovascular disease,,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,72.21
2016,England,West Midlands,Cardiovascular disease,,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,115.95
2016,England,West Midlands,Cardiovascular disease,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,190.28
2016,England,West Midlands,Cardiovascular disease,,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,288.7
2016,England,West Midlands,Cardiovascular disease,,Men,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,14.0
2016,England,West Midlands,Cardiovascular disease,,Men,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,16.77
2016,England,West Midlands,Cardiovascular disease,,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,43.13
2016,England,West Midlands,Cardiovascular disease,,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,74.24
2016,England,West Midlands,Cardiovascular disease,,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,106.17
2016,England,West Midlands,Cardiovascular disease,,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,176.72
2016,England,West Midlands,Cardiovascular disease,,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,276.9
2016,England,West Midlands,Cardiovascular disease,,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,414.68
2016,England,West Midlands,Cardiovascular disease,,Women,30 to 34,"Rate per 100,000 population",Units,Undefined,E12000005,4.32
2016,England,West Midlands,Cardiovascular disease,,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,7.4
2016,England,West Midlands,Cardiovascular disease,,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,17.31
2016,England,West Midlands,Cardiovascular disease,,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,19.1
2016,England,West Midlands,Cardiovascular disease,,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,38.94
2016,England,West Midlands,Cardiovascular disease,,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,56.01
2016,England,West Midlands,Cardiovascular disease,,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,105.88
2016,England,West Midlands,Cardiovascular disease,,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,168.76
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,0.86
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,3.08
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,3.46
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,8.22
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,20.43
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,49.1
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,93.4
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,3.92
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,3.99
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,11.57
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,22.6
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,55.64
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,100.92
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,35 to 39,"Rate per 100,000 population",Units,Undefined,E12000005,1.71
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,2.23
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,2.94
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,4.93
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,18.29
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,42.73
2016,England,West Midlands,Chronic respiratory disease,Chronic lower respiratory diseases,Women,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,86.23
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,1.15
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,1.62
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,1.89
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,1.74
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,1.96
2016,England,West Midlands,Chronic respiratory disease,Lung diseases due to external agents,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,2.59
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,1.12
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,1.48
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,1.25
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,3.45
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,9.37
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,16.72
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,45 to 49,"Rate per 100,000 population",Units,Undefined,E12000005,2.49
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,50 to 54,"Rate per 100,000 population",Units,Undefined,E12000005,2.52
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,2.32
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,60 to 64,"Rate per 100,000 population",Units,Undefined,E12000005,13.09
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Men,65 to 69,"Rate per 100,000 population",Units,Undefined,E12000005,20.05
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,40 to 44,"Rate per 100,000 population",Units,Undefined,E12000005,1.67
2016,England,West Midlands,Chronic respiratory disease,Other respiratory diseases principally affecting the interstitium,Women,55 to 59,"Rate per 100,000 population",Units,Undefined,E12000005,4.57
