Year,Age,Region,Local authority,Unit measure,Observation status,GeoCode,Value
2023,3 and 4,South East,Milton Keynes,Percentage (%),Normal value,E12000008,99.0
2023,,South East,Oxfordshire,Percentage (%),Normal value,E12000008,96.3
2023,2,South East,Oxfordshire,Percentage (%),Normal value,E12000008,70.4
2023,3,South East,Oxfordshire,Percentage (%),Normal value,E12000008,97.6
2023,4,South East,Oxfordshire,Percentage (%),Normal value,E12000008,99.0
2023,3 and 4,South East,Oxfordshire,Percentage (%),Normal value,E12000008,98.3
2023,,South East,Portsmouth,Percentage (%),Normal value,E12000008,90.9
2023,2,South East,Portsmouth,Percentage (%),Normal value,E12000008,79.4
2023,3,South East,Portsmouth,Percentage (%),Normal value,E12000008,91.0
2023,4,South East,Portsmouth,Percentage (%),Normal value,E12000008,94.2
2023,3 and 4,South East,Portsmouth,Percentage (%),Normal value,E12000008,92.6
2023,,South East,Reading,Percentage (%),Normal value,E12000008,86.1
2023,2,South East,Reading,Percentage (%),Normal value,E12000008,64.8
2023,3,South East,Reading,Percentage (%),Normal value,E12000008,87.4
2023,4,South East,Reading,Percentage (%),Normal value,E12000008,89.7
2023,3 and 4,South East,Reading,Percentage (%),Normal value,E12000008,88.6
2023,,South East,Slough,Percentage (%),Normal value,E12000008,87.9
2023,2,South East,Slough,Percentage (%),Normal value,E12000008,48.2
2023,3,South East,Slough,Percentage (%),Normal value,E12000008,89.0
2023,4,South East,Slough,Percentage (%),Normal value,E12000008,97.7
2023,3 and 4,South East,Slough,Percentage (%),Normal value,E12000008,93.5
2023,,South East,Southampton,Percentage (%),Normal value,E12000008,84.7
2023,2,South East,Southampton,Percentage (%),Normal value,E12000008,74.9
2023,3,South East,Southampton,Percentage (%),Normal value,E12000008,82.9
2023,4,South East,Southampton,Percentage (%),Normal value,E12000008,89.3
2023,3 and 4,South East,Southampton,Percentage (%),Normal value,E12000008,86.1
2023,,South East,Surrey,Percentage (%),Normal value,E12000008,95.5
2023,2,South East,Surrey,Percentage (%),Normal value,E12000008,67.8
2023,3,South East,Surrey,Percentage (%),Normal value,E12000008,95.9
2023,4,South East,Surrey,Percentage (%),Normal value,E12000008,98.9
2023,3 and 4,South East,Surrey,Percentage (%),Normal value,E12000008,97.4
2023,,South East,West Berkshire,Percentage (%),Normal value,E12000008,96.8
2023,2,South East,West Berkshire,Percentage (%),Normal value,E12000008,75.5
2023,3,South East,West Berkshire,Percentage (%),Normal value,E12000008,98.2
2023,4,South East,West Berkshire,Percentage (%),Normal value,E12000008,98.9
2023,3 and 4,South East,West Berkshire,Percentage (%),Normal value,E12000008,98.6
2023,,South East,West Sussex,Percentage (%),Normal value,E12000008,97.1
2023,2,South East,West Sussex,Percentage (%),Normal value,E12000008,84.9
2023,3,South East,West Sussex,Percentage (%),Normal value,E12000008,96.7
2023,4,South East,West Sussex,Percentage (%),Normal value,E12000008,99.8
2023,3 and 4,South East,West Sussex,Percentage (%),Normal value,E12000008,98.3
2023,,South East,Windsor and Maidenhead,Percentage (%),Normal value,E12000008,100.0
2023,2,South East,Windsor and Maidenhead,Percentage (%),Normal value,E12000008,83.4
2023,3,South East,Windsor and Maidenhead,Percentage (%),Normal value,E12000008,100.7
2023,4,South East,Windsor and Maidenhead,Percentage (%),Normal value,E12000008,101.3
2023,3 and 4,South East,Windsor and Maidenhead,Percentage (%),Normal value,E12000008,101.0
2023,,South East,Wokingham,Percentage (%),Normal value,E12000008,99.9
2023,2,South East,Wokingham,Percentage (%),Normal value,E12000008,52.5
2023,3,South East,Wokingham,Percentage (%),Normal value,E12000008,99.4
2023,4,South East,Wokingham,Percentage (%),Normal value,E12000008,105.9
2023,3 and 4,South East,Wokingham,Percentage (%),Normal value,E12000008,102.7
2023,,South West,Bath and North East Somerset,Percentage (%),Normal value,E12000009,92.0
2023,2,South West,Bath and North East Somerset,Percentage (%),Normal value,E12000009,77.0
2023,3,South West,Bath and North East Somerset,Percentage (%),Normal value,E12000009,92.1
2023,4,South West,Bath and North East Somerset,Percentage (%),Normal value,E12000009,94.5
2023,3 and 4,South West,Bath and North East Somerset,Percentage (%),Normal value,E12000009,93.3
2023,,South West,"Bournemouth, Christchurch and Poole",Percentage (%),Normal value,E12000009,90.0
2023,2,South West,"Bournemouth, Christchurch and Poole",Percentage (%),Normal value,E12000009,83.0
2023,3,South West,"Bournemouth, Christchurch and Poole",Percentage (%),Normal value,E12000009,86.5
2023,4,South West,"Bournemouth, Christchurch and Poole",Percentage (%),Normal value,E12000009,95.1
2023,3 and 4,South West,"Bournemouth, Christchurch and Poole",Percentage (%),Normal value,E12000009,90.8
2023,,South West,"Bristol, City of",Percentage (%),Normal value,E12000009,85.1
2023,2,South West,"Bristol, City of",Percentage (%),Normal value,E12000009,62.1
2023,3,South West,"Bristol, City of",Percentage (%),Normal value,E12000009,84.0
2023,4,South West,"Bristol, City of",Percentage (%),Normal value,E12000009,92.3
2023,3 and 4,South West,"Bristol, City of",Percentage (%),Normal value,E12000009,88.1
2023,,South West,Cornwall,Percentage (%),Normal value,E12000009,91.1
2023,2,South West,Cornwall,Percentage (%),Normal value,E12000009,80.7
2023,3,South West,Cornwall,Percentage (%),Normal value,E12000009,92.0
2023,4,South West,Cornwall,Percentage (%),Normal value,E12000009,92.7
2023,3 and 4,South West,Cornwall,Percentage (%),Normal value,E12000009,92.3
2023,,South West,Devon,Percentage (%),Normal value,E12000009,98.3
2023,2,South West,Devon,Percentage (%),Normal value,E12000009,86.1
2023,3,South West,Devon,Percentage (%),Normal value,E12000009,97.9
2023,4,South West,Devon,Percentage (%),Normal value,E12000009,101.0
2023,3 and 4,South West,Devon,Percentage (%),Normal value,E12000009,99.4
2023,,South West,Dorset,Percentage (%),Normal value,E12000009,95.6
2023,2,South West,Dorset,Percentage (%),Normal value,E12000009,78.6
2023,3,South West,Dorset,Percentage (%),Normal value,E12000009,94.8
2023,4,South West,Dorset,Percentage (%),Normal value,E12000009,100.0
2023,3 and 4,South West,Dorset,Percentage (%),Normal value,E12000009,97.4
2023,,South West,Gloucestershire,Percentage (%),Normal value,E12000009,93.4
2023,2,South West,Gloucestershire,Percentage (%),Normal value,E12000009,70.1
2023,3,South West,Gloucestershire,Percentage (%),Normal value,E12000009,93.4
2023,4,South West,Gloucestershire,Percentage (%),Normal value,E12000009,97.9
2023,3 and 4,South West,Gloucestershire,Percentage (%),Normal value,E12000009,95.7
2023,,South West,Isles of Scilly,Percentage (%),Normal value,E12000009,83.8
2023,2,South West,Isles of Scilly,Percentage (%),Normal value,E12000009,0.0
2023,3,South West,Isles of Scilly,Percentage (%),Normal value,E12000009,62.6
2023,4,South West,Isles of Scilly,Percentage (%),Normal value,E12000009,112.2
2023,3 and 4,South West,Isles of Scilly,Percentage (%),Normal value,E12000009,85.8
2023,,South West,North Somerset,Percentage (%),Normal value,E12000009,94.4
2023,2,South West,North Somerset,Percentage (%),Normal value,E12000009,78.2
2023,3,South West,North Somerset,Percentage (%),Normal value,E12000009,93.0
2023,4,South West,North Somerset,Percentage (%),Normal value,E12000009,98.8
2023,3 and 4,South West,North Somerset,Percentage (%),Normal value,E12000009,95.9
2023,,South West,Plymouth,Percentage (%),Normal value,E12000009,89.7
2023,2,South West,Plymouth,Percentage (%),Normal value,E12000009,72.8
2023,3,South West,Plymouth,Percentage (%),Normal value,E12000009,90.3
2023,4,South West,Plymouth,Percentage (%),Normal value,E12000009,93.6
2023,3 and 4,South West,Plymouth,Percentage (%),Normal value,E12000009,92.0
2023,,South West,Somerset,Percentage (%),Normal value,E12000009,93.7
2023,2,South West,Somerset,Percentage (%),Normal value,E12000009,74.3
2023,3,South West,Somerset,Percentage (%),Normal value,E12000009,95.1
2023,4,South West,Somerset,Percentage (%),Normal value,E12000009,96.8
2023,3 and 4,South West,Somerset,Percentage (%),Normal value,E12000009,95.9
2023,,South West,South Gloucestershire,Percentage (%),Normal value,E12000009,93.9
2023,2,South West,South Gloucestershire,Percentage (%),Normal value,E12000009,78.5
2023,3,South West,South Gloucestershire,Percentage (%),Normal value,E12000009,92.1
2023,4,South West,South Gloucestershire,Percentage (%),Normal value,E12000009,98.1
2023,3 and 4,South West,South Gloucestershire,Percentage (%),Normal value,E12000009,95.1
2023,,South West,Swindon,Percentage (%),Normal value,E12000009,95.8
2023,2,South West,Swindon,Percentage (%),Normal value,E12000009,90.8
2023,3,South West,Swindon,Percentage (%),Normal value,E12000009,97.0
2023,4,South West,Swindon,Percentage (%),Normal value,E12000009,95.8
2023,3 and 4,South West,Swindon,Percentage (%),Normal value,E12000009,96.4
2023,,South West,Torbay,Percentage (%),Normal value,E12000009,92.7
2023,2,South West,Torbay,Percentage (%),Normal value,E12000009,78.6
2023,3,South West,Torbay,Percentage (%),Normal value,E12000009,95.7
2023,4,South West,Torbay,Percentage (%),Normal value,E12000009,94.1
2023,3 and 4,South West,Torbay,Percentage (%),Normal value,E12000009,94.9
2023,,South West,Wiltshire,Percentage (%),Normal value,E12000009,98.9
2023,2,South West,Wiltshire,Percentage (%),Normal value,E12000009,89.4
2023,3,South West,Wiltshire,Percentage (%),Normal value,E12000009,101.5
2023,4,South West,Wiltshire,Percentage (%),Normal value,E12000009,98.0
2023,3 and 4,South West,Wiltshire,Percentage (%),Normal value,E12000009,99.7
2023,,Inner London,Camden,Percentage (%),Normal value,E13000001,57.9
2023,2,Inner London,Camden,Percentage (%),Normal value,E13000001,74.0
2023,3,Inner London,Camden,Percentage (%),Normal value,E13000001,57.5
2023,4,Inner London,Camden,Percentage (%),Normal value,E13000001,55.1
2023,3 and 4,Inner London,Camden,Percentage (%),Normal value,E13000001,56.3
2023,,Inner London,City of London,Percentage (%),Normal value,E13000001,53.3
2023,2,Inner London,City of London,Percentage (%),Normal value,E13000001,120.0
2023,3,Inner London,City of London,Percentage (%),Normal value,E13000001,60.1
2023,4,Inner London,City of London,Percentage (%),Normal value,E13000001,43.2
2023,3 and 4,Inner London,City of London,Percentage (%),Normal value,E13000001,51.7
2023,,Inner London,Hackney,Percentage (%),Normal value,E13000001,81.9
2023,2,Inner London,Hackney,Percentage (%),Normal value,E13000001,69.2
2023,3,Inner London,Hackney,Percentage (%),Normal value,E13000001,81.6
2023,4,Inner London,Hackney,Percentage (%),Normal value,E13000001,87.7
2023,3 and 4,Inner London,Hackney,Percentage (%),Normal value,E13000001,84.6
2023,,Inner London,Hammersmith and Fulham,Percentage (%),Normal value,E13000001,68.0
2023,2,Inner London,Hammersmith and Fulham,Percentage (%),Normal value,E13000001,53.8
2023,3,Inner London,Hammersmith and Fulham,Percentage (%),Normal value,E13000001,69.0
2023,4,Inner London,Hammersmith and Fulham,Percentage (%),Normal value,E13000001,69.8
2023,3 and 4,Inner London,Hammersmith and Fulham,Percentage (%),Normal value,E13000001,69.4
2023,,Inner London,Haringey,Percentage (%),Normal value,E13000001,79.3
2023,2,Inner London,Haringey,Percentage (%),Normal value,E13000001,65.2
2023,3,Inner London,Haringey,Percentage (%),Normal value,E13000001,77.6
2023,4,Inner London,Haringey,Percentage (%),Normal value,E13000001,85.4
2023,3 and 4,Inner London,Haringey,Percentage (%),Normal value,E13000001,81.5
2023,,Inner London,Islington,Percentage (%),Normal value,E13000001,76.4
2023,2,Inner London,Islington,Percentage (%),Normal value,E13000001,74.6
2023,3,Inner London,Islington,Percentage (%),Normal value,E13000001,76.7
2023,4,Inner London,Islington,Percentage (%),Normal value,E13000001,76.7
2023,3 and 4,Inner London,Islington,Percentage (%),Normal value,E13000001,76.7
2023,,Inner London,Kensington and Chelsea,Percentage (%),Normal value,E13000001,89.4
2023,2,Inner London,Kensington and Chelsea,Percentage (%),Normal value,E13000001,79.8
2023,3,Inner London,Kensington and Chelsea,Percentage (%),Normal value,E13000001,91.7
2023,4,Inner London,Kensington and Chelsea,Percentage (%),Normal value,E13000001,88.5
2023,3 and 4,Inner London,Kensington and Chelsea,Percentage (%),Normal value,E13000001,90.1
2023,,Inner London,Lambeth,Percentage (%),Normal value,E13000001,76.2
2023,2,Inner London,Lambeth,Percentage (%),Normal value,E13000001,81.3
2023,3,Inner London,Lambeth,Percentage (%),Normal value,E13000001,73.1
2023,4,Inner London,Lambeth,Percentage (%),Normal value,E13000001,78.1
2023,3 and 4,Inner London,Lambeth,Percentage (%),Normal value,E13000001,75.6
2023,,Inner London,Lewisham,Percentage (%),Normal value,E13000001,77.1
2023,2,Inner London,Lewisham,Percentage (%),Normal value,E13000001,61.8
2023,3,Inner London,Lewisham,Percentage (%),Normal value,E13000001,77.2
2023,4,Inner London,Lewisham,Percentage (%),Normal value,E13000001,81.0
2023,3 and 4,Inner London,Lewisham,Percentage (%),Normal value,E13000001,79.1
2023,,Inner London,Newham,Percentage (%),Normal value,E13000001,84.6
2023,2,Inner London,Newham,Percentage (%),Normal value,E13000001,64.4
2023,3,Inner London,Newham,Percentage (%),Normal value,E13000001,85.1
2023,4,Inner London,Newham,Percentage (%),Normal value,E13000001,91.0
2023,3 and 4,Inner London,Newham,Percentage (%),Normal value,E13000001,88.1
2023,,Inner London,Southwark,Percentage (%),Normal value,E13000001,71.7
2023,2,Inner London,Southwark,Percentage (%),Normal value,E13000001,66.0
2023,3,Inner London,Southwark,Percentage (%),Normal value,E13000001,68.4
2023,4,Inner London,Southwark,Percentage (%),Normal value,E13000001,76.3
2023,3 and 4,Inner London,Southwark,Percentage (%),Normal value,E13000001,72.3
2023,,Inner London,Tower Hamlets,Percentage (%),Normal value,E13000001,71.4
2023,2,Inner London,Tower Hamlets,Percentage (%),Normal value,E13000001,52.7
2023,3,Inner London,Tower Hamlets,Percentage (%),Normal value,E13000001,72.9
2023,4,Inner London,Tower Hamlets,Percentage (%),Normal value,E13000001,76.9
2023,3 and 4,Inner London,Tower Hamlets,Percentage (%),Normal value,E13000001,74.9
2023,,Inner London,Wandsworth,Percentage (%),Normal value,E13000001,77.1
2023,2,Inner London,Wandsworth,Percentage (%),Normal value,E13000001,61.7
2023,3,Inner London,Wandsworth,Percentage (%),Normal value,E13000001,75.3
2023,4,Inner London,Wandsworth,Percentage (%),Normal value,E13000001,81.7
2023,3 and 4,Inner London,Wandsworth,Percentage (%),Normal value,E13000001,78.5
2023,,Inner London,Westminster,Percentage (%),Normal value,E13000001,49.3
2023,2,Inner London,Westminster,Percentage (%),Normal value,E13000001,61.4
2023,3,Inner London,Westminster,Percentage (%),Normal value,E13000001,51.0
2023,4,Inner London,Westminster,Percentage (%),Normal value,E13000001,45.8
2023,3 and 4,Inner London,Westminster,Percentage (%),Normal value,E13000001,48.3
2023,,Outer London,Barking and Dagenham,Percentage (%),Normal value,E13000002,90.6
2023,2,Outer London,Barking and Dagenham,Percentage (%),Normal value,E13000002,89.5
2023,3,Outer London,Barking and Dagenham,Percentage (%),Normal value,E13000002,86.8
2023,4,Outer London,Barking and Dagenham,Percentage (%),Normal value,E13000002,94.5
2023,3 and 4,Outer London,Barking and Dagenham,Percentage (%),Normal value,E13000002,90.8
2023,,Outer London,Barnet,Percentage (%),Normal value,E13000002,80.5
2023,2,Outer London,Barnet,Percentage (%),Normal value,E13000002,60.9
2023,3,Outer London,Barnet,Percentage (%),Normal value,E13000002,80.9
2023,4,Outer London,Barnet,Percentage (%),Normal value,E13000002,84.7
2023,3 and 4,Outer London,Barnet,Percentage (%),Normal value,E13000002,82.8
2023,,Outer London,Bexley,Percentage (%),Normal value,E13000002,89.1
2023,2,Outer London,Bexley,Percentage (%),Normal value,E13000002,65.8
2023,3,Outer London,Bexley,Percentage (%),Normal value,E13000002,88.0
2023,4,Outer London,Bexley,Percentage (%),Normal value,E13000002,95.2
2023,3 and 4,Outer London,Bexley,Percentage (%),Normal value,E13000002,91.6
2023,,Outer London,Brent,Percentage (%),Normal value,E13000002,77.4
2023,2,Outer London,Brent,Percentage (%),Normal value,E13000002,65.4
2023,3,Outer London,Brent,Percentage (%),Normal value,E13000002,78.6
2023,4,Outer London,Brent,Percentage (%),Normal value,E13000002,80.0
2023,3 and 4,Outer London,Brent,Percentage (%),Normal value,E13000002,79.3
2023,,Outer London,Bromley,Percentage (%),Normal value,E13000002,91.9
2023,2,Outer London,Bromley,Percentage (%),Normal value,E13000002,71.4
2023,3,Outer London,Bromley,Percentage (%),Normal value,E13000002,93.0
2023,4,Outer London,Bromley,Percentage (%),Normal value,E13000002,94.0
2023,3 and 4,Outer London,Bromley,Percentage (%),Normal value,E13000002,93.5
2023,,Outer London,Croydon,Percentage (%),Normal value,E13000002,82.9
2023,2,Outer London,Croydon,Percentage (%),Normal value,E13000002,57.5
2023,3,Outer London,Croydon,Percentage (%),Normal value,E13000002,85.4
2023,4,Outer London,Croydon,Percentage (%),Normal value,E13000002,88.2
2023,3 and 4,Outer London,Croydon,Percentage (%),Normal value,E13000002,86.8
2023,,Outer London,Ealing,Percentage (%),Normal value,E13000002,90.9
