Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2016,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,4.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,6.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,0.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,5.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Male,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,1.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,2.0
2017,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Female,Post Office Card Account (POCA),Percentage (%),Units,Normal value,3.0
