Year,Cause of death,Country,Region,Sex,Unit measure,Observation status,GeoCode,Value
2021,,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,43.3356262236097
2021,,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,40.3843514070007
2021,,England,South East,,"Rate per 100,000 population",Undefined,E12000008,35.0979126318055
2021,,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,36.6023263654754
2021,,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,33.5282736786562
2021,,England,South West,,"Rate per 100,000 population",Undefined,E12000009,41.8883909816552
2021,,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,42.1067068989165
2021,,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,41.6607066228007
2021,,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,37.553323704276
2021,,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,38.60901758561421
2021,,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,36.4629566404916
2021,,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,36.9796037508666
2021,,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,38.8293871117957
2021,,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,35.0596720823884
2021,,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,26.4097448283104
2021,,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,28.831249354138706
2021,,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,23.9111870196413
2021,,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,28.1756966367999
2021,,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,30.705660242938094
2021,,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,25.5182219561476
2021,,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,34.3417434648787
2021,,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,35.563557290996904
2021,,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,33.067674443411605
2021,,Wales,,,"Rate per 100,000 population",Undefined,W92000004,44.6641334449668
2021,,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,47.2977234029135
2021,,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,41.9161676646707
2021,Acute respiratory infections,England,,,"Rate per 100,000 population",Undefined,E92000001,32.6692184150388
2021,Acute respiratory infections,England,,Female,"Rate per 100,000 population",Undefined,E92000001,33.2188493143089
2021,Acute respiratory infections,England,,Male,"Rate per 100,000 population",Undefined,E92000001,32.0963214761779
2021,Acute respiratory infections,England,East,,"Rate per 100,000 population",Undefined,E12000006,30.796616310392103
2021,Acute respiratory infections,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,31.009429587262296
2021,Acute respiratory infections,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,30.5755395683453
2021,Acute respiratory infections,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,30.9214975102969
2021,Acute respiratory infections,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,30.6686574391671
2021,Acute respiratory infections,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,31.1823480432973
2021,Acute respiratory infections,England,London,,"Rate per 100,000 population",Undefined,E12000007,20.9285405724939
2021,Acute respiratory infections,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,21.5716146695812
2021,Acute respiratory infections,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,20.2460456942004
2021,Acute respiratory infections,England,North East,,"Rate per 100,000 population",Undefined,E12000001,32.6809732507178
2021,Acute respiratory infections,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,32.656076837827904
2021,Acute respiratory infections,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,32.7095576863594
2021,Acute respiratory infections,England,North West,,"Rate per 100,000 population",Undefined,E12000002,39.3543780229848
2021,Acute respiratory infections,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,40.2666807767607
2021,Acute respiratory infections,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,38.40768702814
2021,Acute respiratory infections,England,South East,,"Rate per 100,000 population",Undefined,E12000008,33.5054874112331
2021,Acute respiratory infections,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,34.6636884693189
2021,Acute respiratory infections,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,32.2970714976695
2021,Acute respiratory infections,England,South West,,"Rate per 100,000 population",Undefined,E12000009,39.140176445875895
2021,Acute respiratory infections,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,39.0207104649568
2021,Acute respiratory infections,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,39.2647689886998
2021,Acute respiratory infections,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,35.6722985455645
2021,Acute respiratory infections,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,36.3612323152188
2021,Acute respiratory infections,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,34.9607374530557
2021,Acute respiratory infections,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,34.7538949903309
2021,Acute respiratory infections,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,35.748826879679
2021,Acute respiratory infections,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,33.7212328512474
2021,Acute respiratory infections,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,24.047043998739905
2021,Acute respiratory infections,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,25.834452826289105
2021,Acute respiratory infections,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,22.203245089667
2021,Acute respiratory infections,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,26.843555539334695
2021,Acute respiratory infections,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,29.2808036191358
2021,Acute respiratory infections,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,24.2834692808501
2021,Acute respiratory infections,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,32.3813189747905
2021,Acute respiratory infections,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,33.199083437576704
2021,Acute respiratory infections,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,31.5285799186261
2021,Acute respiratory infections,Wales,,,"Rate per 100,000 population",Undefined,W92000004,42.0235718425968
2021,Acute respiratory infections,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,44.2706691051271
2021,Acute respiratory infections,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,39.6788839902612
2021,Diarrhoea,England,,,"Rate per 100,000 population",Undefined,E92000001,1.8342165401405104
2021,Diarrhoea,England,,Female,"Rate per 100,000 population",Undefined,E92000001,2.24231565011558
2021,Diarrhoea,England,,Male,"Rate per 100,000 population",Undefined,E92000001,1.4088424733494
2021,Diarrhoea,England,East,,"Rate per 100,000 population",Undefined,E12000006,1.78006017548558
2021,Diarrhoea,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,2.256917607049
2021,Diarrhoea,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,1.2846865364851
2021,Diarrhoea,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,1.55734513637016
2021,Diarrhoea,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,1.81590734837174
2021,Diarrhoea,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,1.29059117402165
2021,Diarrhoea,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.9776504558579452
2021,Diarrhoea,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,1.10397209158552
2021,Diarrhoea,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.8435852372583479
2021,Diarrhoea,England,North East,,"Rate per 100,000 population",Undefined,E12000001,3.09808070122412
2021,Diarrhoea,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,3.9157739194680494
2021,Diarrhoea,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,2.2424992267244
2021,Diarrhoea,England,North West,,"Rate per 100,000 population",Undefined,E12000002,2.31734098594775
2021,Diarrhoea,England,North West,Female,"Rate per 100,000 population",Undefined,E12000002,2.80438118418964
2021,Diarrhoea,England,North West,Male,"Rate per 100,000 population",Undefined,E12000002,1.8119423472889504
2021,Diarrhoea,England,South East,,"Rate per 100,000 population",Undefined,E12000008,1.48482892188509
2021,Diarrhoea,England,South East,Female,"Rate per 100,000 population",Undefined,E12000008,1.79113283884019
2021,Diarrhoea,England,South East,Male,"Rate per 100,000 population",Undefined,E12000008,1.165244921291
2021,Diarrhoea,England,South West,,"Rate per 100,000 population",Undefined,E12000009,2.67819633104607
2021,Diarrhoea,England,South West,Female,"Rate per 100,000 population",Undefined,E12000009,2.98312988616102
2021,Diarrhoea,England,South West,Male,"Rate per 100,000 population",Undefined,E12000009,2.3601773709054497
2021,Diarrhoea,England,West Midlands,,"Rate per 100,000 population",Undefined,E12000005,1.74666621880353
2021,Diarrhoea,England,West Midlands,Female,"Rate per 100,000 population",Undefined,E12000005,2.14861827317202
2021,Diarrhoea,England,West Midlands,Male,"Rate per 100,000 population",Undefined,E12000005,1.33151246159099
2021,Diarrhoea,England,Yorkshire and The Humber,,"Rate per 100,000 population",Undefined,E12000003,2.06151713066005
2021,Diarrhoea,England,Yorkshire and The Humber,Female,"Rate per 100,000 population",Undefined,E12000003,2.9730988286707
2021,Diarrhoea,England,Yorkshire and The Humber,Male,"Rate per 100,000 population",Undefined,E12000003,1.11536602595085
2021,Diarrhoea,Northern Ireland,,,"Rate per 100,000 population",Undefined,N92000002,2.04767405229444
2021,Diarrhoea,Northern Ireland,,Female,"Rate per 100,000 population",Undefined,N92000002,2.68678309393407
2021,Diarrhoea,Northern Ireland,,Male,"Rate per 100,000 population",Undefined,N92000002,1.38770281810418
2021,Diarrhoea,Scotland,,,"Rate per 100,000 population",Undefined,S92000003,1.0766619828829
2021,Diarrhoea,Scotland,,Female,"Rate per 100,000 population",Undefined,S92000003,1.17550671463684
2021,Diarrhoea,Scotland,,Male,"Rate per 100,000 population",Undefined,S92000003,0.972835441143456
2021,Diarrhoea,United Kingdom,,,"Rate per 100,000 population",Undefined,K02000001,1.8052615167479
2021,Diarrhoea,United Kingdom,,Female,"Rate per 100,000 population",Undefined,K02000001,2.19203385669359
2021,Diarrhoea,United Kingdom,,Male,"Rate per 100,000 population",Undefined,K02000001,1.40194748792344
2021,Diarrhoea,Wales,,,"Rate per 100,000 population",Undefined,W92000004,2.4151478070457904
2021,Diarrhoea,Wales,,Female,"Rate per 100,000 population",Undefined,W92000004,2.77479977297093
2021,Diarrhoea,Wales,,Male,"Rate per 100,000 population",Undefined,W92000004,2.0398762913733
2021,Intestinal nematode infections,England,,,"Rate per 100,000 population",Undefined,E92000001,0.0
2021,Intestinal nematode infections,England,,Female,"Rate per 100,000 population",Undefined,E92000001,0.0
2021,Intestinal nematode infections,England,,Male,"Rate per 100,000 population",Undefined,E92000001,0.0
2021,Intestinal nematode infections,England,East,,"Rate per 100,000 population",Undefined,E12000006,0.0
2021,Intestinal nematode infections,England,East,Female,"Rate per 100,000 population",Undefined,E12000006,0.0
2021,Intestinal nematode infections,England,East,Male,"Rate per 100,000 population",Undefined,E12000006,0.0
2021,Intestinal nematode infections,England,East Midlands,,"Rate per 100,000 population",Undefined,E12000004,0.0
2021,Intestinal nematode infections,England,East Midlands,Female,"Rate per 100,000 population",Undefined,E12000004,0.0
2021,Intestinal nematode infections,England,East Midlands,Male,"Rate per 100,000 population",Undefined,E12000004,0.0
2021,Intestinal nematode infections,England,London,,"Rate per 100,000 population",Undefined,E12000007,0.0
2021,Intestinal nematode infections,England,London,Female,"Rate per 100,000 population",Undefined,E12000007,0.0
2021,Intestinal nematode infections,England,London,Male,"Rate per 100,000 population",Undefined,E12000007,0.0
2021,Intestinal nematode infections,England,North East,,"Rate per 100,000 population",Undefined,E12000001,0.0
2021,Intestinal nematode infections,England,North East,Female,"Rate per 100,000 population",Undefined,E12000001,0.0
2021,Intestinal nematode infections,England,North East,Male,"Rate per 100,000 population",Undefined,E12000001,0.0
