Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2016,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.893724362299024
2017,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,7.524585134892659
2018,Northern Ireland,Male,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,5.692750851066252
2000,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4129682223446796
2006,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6797680631368577
2008,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2962434863764811
2011,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6359907145355678
2012,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.502267680085077
2013,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4570326416786448
2014,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8026462847460072
2015,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.175226231049477
2016,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.5752085130859937
2017,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.251669049683078
2018,Northern Ireland,Female,50 to 64,,,"Rate per 100,000 population",Undefined,Units,N92000002,3.8646702884148234
2000,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4462492748449284
2002,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4257040080032354
2006,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8401596303297626
2007,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7525530361752245
2012,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0747526277701749
2014,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6995061486590467
2015,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0075397558395325
2017,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6601204719861374
2018,Northern Ireland,,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9734033751139692
2000,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.089016182780476
2002,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0160742953524762
2006,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.99676052828308
2007,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7284142663313542
2012,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.439659098301997
2014,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7895027711547268
2015,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2491959124612952
2017,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4654698662758747
2018,Northern Ireland,Male,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1515710054291306
2000,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2003,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2006,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7260845888546016
2007,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2008,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2010,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2013,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2014,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.6279277129616839
2015,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2016,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2017,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2018,Northern Ireland,Female,Over 65,,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2000,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,31.51591553734636
2001,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,81.0878243512974
2002,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,73.92348918868971
2003,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,42.669917708015845
2004,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,174.81463620471396
2005,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,107.1683734222434
2006,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,146.92054536906443
2007,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,127.61761123034978
2008,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,212.2411518384673
2009,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,193.07211811470756
2010,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,292.8917427058691
2011,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,235.12287969545991
2012,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,294.77196885428253
2013,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,293.7915742793791
2014,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,242.264067833939
2015,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,322.4572334262447
2016,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,228.27327572150665
2017,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,232.57071772405212
2018,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,225.78217395978925
2000,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8546603463239115
2001,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4620331924645466
2002,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.837840534572728
2003,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.036984086627652
2004,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6436432098857667
2005,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.58459184494812
2006,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.261303050351924
2007,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.016156615045857
2008,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.7034557515380016
2009,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7640803602110968
2010,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8910939978777723
2011,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.019518296139377
2012,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1466122304270514
2013,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.4149639445883078
2014,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.742538068142472
2015,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.3175381746251382
2016,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5605059024439558
2017,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0950560731620613
2018,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.016663014265874
2000,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9814859042266054
2001,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4856435667606117
2002,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.279036118381188
2003,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8983977522970612
2004,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.251587952214372
2005,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.317801488028555
2006,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.5928744758961813
2007,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2043476951795984
2008,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.8705681994116734
2009,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9158669150416183
2010,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.046538280498537
2011,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.615085556882469
2012,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1651301459730745
2013,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.308890701585534
2014,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.143696959044773
2015,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9857142046647265
2016,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6926464386013662
2017,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.6669623719682605
2018,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9531931219699348
2000,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7370337340340067
2001,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.438903210138079
2002,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.4347290551163987
2003,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.155039271999
2004,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9943815422837377
2005,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.818080239198651
2006,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9499747896116484
2007,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.7500292190604525
2008,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.5367942225106077
2009,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6185420173507703
2010,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.741567464304565
2011,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4657422718738715
2012,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1216247933073347
2013,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5851733453101986
