Year,Series,Age,Sex,Bank account category,Units,Unit multiplier,Observation status,Value
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,17.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,12.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,1.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,4.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,7.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,11.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,13.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,17.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,16.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,14.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,14.0
2014,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,9.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,4.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,7.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,12.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,16.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,17.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,20.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,17.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,18.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,11.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,8.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,13.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,19.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,18.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,65 to 74,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,22.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,75 to 84,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,18.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,85 and over,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,25.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,,Men,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,12.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,16 to 24,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,2.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,25 to 34,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,3.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,35 to 44,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,6.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,45 to 54,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,11.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,55 to 59,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,14.0
2015,Proportion of adults (15 years and older) with an account at a financial institution or mobile-money-service provider,60 to 64,Women,Stocks and shares / member of a Share Club,Percentage (%),Units,Normal value,16.0
