Year,Region,Local Authority,Disposal Method,Observation status,Unit multiplier,GeoCode,Value
2018/19,London,Westminster City Council,Landfill,Undefined,Units,,0.0010294526400312955
2018/19,North East,County Durham,Landfill,Undefined,Units,E06000047,4.656374203599033
2018/19,North East,Darlington Borough Council,Landfill,Undefined,Units,,27.02644048178826
2018/19,North East,Gateshead MBC,Landfill,Undefined,Units,,0.5016548364938281
2018/19,North East,Hartlepool Borough Council,Landfill,Undefined,Units,,0.39110186734186375
2018/19,North East,Middlesbrough Borough Council,Landfill,Undefined,Units,,5.379783477102993
2018/19,North East,Newcastle-upon-Tyne City Council MBC,Landfill,Undefined,Units,,24.8580816504764
2018/19,North East,North Tyneside Council,Landfill,Undefined,Units,,10.967734968901174
2018/19,North East,Northumberland,Landfill,Undefined,Units,E06000057,8.86543177924847
2018/19,North East,Redcar and Cleveland Borough Council,Landfill,Undefined,Units,,0.06079838661842339
2018/19,North East,South Tyneside MBC,Landfill,Undefined,Units,,0.47633071692894735
2018/19,North East,Stockton-on-Tees Borough Council,Landfill,Undefined,Units,,0.4064962705884609
2018/19,North East,Sunderland City Council,Landfill,Undefined,Units,,0.5406770697670747
2018/19,North West,Cumbria County Council,Landfill,Undefined,Units,,11.83833981215807
2018/19,North West,Greater Manchester WDA (MBC),Landfill,Undefined,Units,,7.545858161514827
2018/19,North West,Lancashire County Council,Landfill,Undefined,Units,,37.77503549532382
2018/19,North West,Merseyside WDA (MBC),Landfill,Undefined,Units,,4.4261033302637545
2018/19,North West,Blackburn with Darwen Borough Council,Landfill,Undefined,Units,,41.6
2018/19,North West,Blackpool Borough Council,Landfill,Undefined,Units,,16.030939670512602
2018/19,North West,Cheshire East,Landfill,Undefined,Units,E06000049,6.714730153126516
2018/19,North West,Cheshire West and Chester,Landfill,Undefined,Units,E06000050,0.613919799059552
2018/19,North West,Halton Borough Council,Landfill,Undefined,Units,,2.683596890913964
2018/19,North West,Warrington Borough Council,Landfill,Undefined,Units,,16.666850530078214
2018/19,North West,Wigan MBC,Landfill,Undefined,Units,,1.5002443275885962
2018/19,South East,Buckinghamshire County Council,Landfill,Undefined,Units,,0.17155510546482367
2018/19,South East,East Sussex County Council,Landfill,Undefined,Units,,3.98505555920075
2018/19,South East,Hampshire County Council,Landfill,Undefined,Units,,4.999248892115871
2018/19,South East,Kent County Council,Landfill,Undefined,Units,,1.6708542016783419
2018/19,South East,Oxfordshire County Council,Landfill,Undefined,Units,,4.599789867378563
2018/19,South East,Surrey County Council,Landfill,Undefined,Units,,10.609587587013442
2018/19,South East,West Sussex County Council,Landfill,Undefined,Units,,29.461651750311546
2018/19,South East,Bracknell Forest Borough Council,Landfill,Undefined,Units,,17.12092603234546
2018/19,South East,Brighton and Hove Council,Landfill,Undefined,Units,,3.84753395410589
2018/19,South East,Isle of Wight Council,Landfill,Undefined,Units,,42.247620221188505
2018/19,South East,Medway Borough Council,Landfill,Undefined,Units,,10.736845230584235
2018/19,South East,Milton Keynes Council,Landfill,Undefined,Units,,2.579527559055118
2018/19,South East,Portsmouth City Council,Landfill,Undefined,Units,,4.204591220298027
2018/19,South East,Reading Borough Council,Landfill,Undefined,Units,,21.40273675327024
2018/19,South East,Slough Borough Council,Landfill,Undefined,Units,,0.003362927091740651
2018/19,South East,Southampton City Council,Landfill,Undefined,Units,,7.156329307671798
2018/19,South East,West Berkshire District Council,Landfill,Undefined,Units,,16.360860364824685
2018/19,South East,Windsor and Maidenhead Borough Council,Landfill,Undefined,Units,,0.01642109663068954
2018/19,South East,Wokingham Council,Landfill,Undefined,Units,,8.982717877174501
2018/19,South West,Devon County Council,Landfill,Undefined,Units,,14.026386952296447
2018/19,South West,Gloucestershire County Council,Landfill,Undefined,Units,,46.74666605246793
2018/19,South West,Bath and North East Somerset Council,Landfill,Undefined,Units,,13.626541711178014
2018/19,South West,Bournemouth Borough Council,Landfill,Undefined,Units,,8.969783767285703
2018/19,South West,Bristol City Council,Landfill,Undefined,Units,,14.308652597313634
2018/19,South West,Cornwall,Landfill,Undefined,Units,E06000052,4.94412195924718
2018/19,South West,Council of the Isles of Scilly,Landfill,Undefined,Units,,7.029339853300734
2018/19,South West,Dorset Waste Partnership,Landfill,Undefined,Units,,13.984914568138018
2018/19,South West,North Somerset Council,Landfill,Undefined,Units,,24.27571542482502
2018/19,South West,Plymouth City Council,Landfill,Undefined,Units,,0.09927410772431979
2018/19,South West,Poole Borough Council,Landfill,Undefined,Units,,17.068593532573313
2018/19,South West,Somerset Waste Partnership,Landfill,Undefined,Units,,46.38647738507168
2018/19,South West,South Gloucestershire Council,Landfill,Undefined,Units,,10.259355285493502
2018/19,South West,Swindon Borough Council,Landfill,Undefined,Units,,7.72925994205952
2018/19,South West,Torbay Council,Landfill,Undefined,Units,,1.6909884158266886
2018/19,South West,Wiltshire,Landfill,Undefined,Units,E06000054,15.885406485523774
2018/19,West Midlands,Staffordshire County Council,Landfill,Undefined,Units,,1.529410091451707
2018/19,West Midlands,Warwickshire County Council,Landfill,Undefined,Units,,14.025899000163566
2018/19,West Midlands,Worcestershire County Council,Landfill,Undefined,Units,,12.134623301770276
2018/19,West Midlands,Birmingham City Council,Landfill,Undefined,Units,,7.804374457452074
2018/19,West Midlands,Coventry City Council,Landfill,Undefined,Units,,7.3283261156317945
2018/19,West Midlands,Dudley MBC,Landfill,Undefined,Units,,4.536732854609413
2018/19,West Midlands,Herefordshire Council,Landfill,Undefined,Units,,19.77925498557632
2018/19,West Midlands,Sandwell MBC,Landfill,Undefined,Units,,6.60961706690747
2018/19,West Midlands,Shropshire,Landfill,Undefined,Units,E06000051,1.6140056358294863
2018/19,West Midlands,Solihull MBC,Landfill,Undefined,Units,,9.5656844366746
2018/19,West Midlands,Stoke-on-Trent City Council,Landfill,Undefined,Units,,3.9862229651015553
2018/19,West Midlands,Telford and Wrekin Council,Landfill,Undefined,Units,,1.745582238332578
2018/19,West Midlands,Walsall MBC,Landfill,Undefined,Units,,4.171071927969715
2018/19,West Midlands,Wolverhampton MBC,Landfill,Undefined,Units,,5.531339245453179
2018/19,Yorkshire and Humber,North Yorkshire County Council,Landfill,Undefined,Units,,8.670931730626878
2018/19,Yorkshire and Humber,Barnsley MBC,Landfill,Undefined,Units,,3.205322599913618
2018/19,Yorkshire and Humber,Bradford City MDC (MBC),Landfill,Undefined,Units,,3.425980092456158
2018/19,Yorkshire and Humber,Calderdale MBC,Landfill,Undefined,Units,,1.982718355908454
2018/19,Yorkshire and Humber,Doncaster MBC,Landfill,Undefined,Units,,4.583157962897012
2018/19,Yorkshire and Humber,East Riding of Yorkshire Council,Landfill,Undefined,Units,,0.2885368012319089
2018/19,Yorkshire and Humber,Kingston-upon-Hull City Council,Landfill,Undefined,Units,,4.6398647595132
2018/19,Yorkshire and Humber,Kirklees MBC,Landfill,Undefined,Units,,8.384620722418239
2018/19,Yorkshire and Humber,Leeds City Council MBC,Landfill,Undefined,Units,,3.332986672465357
2018/19,Yorkshire and Humber,North East Lincolnshire Council,Landfill,Undefined,Units,,6.37053386674024
2018/19,Yorkshire and Humber,North Lincolnshire Council,Landfill,Undefined,Units,,0.7172435003240227
2018/19,Yorkshire and Humber,Rotherham MBC,Landfill,Undefined,Units,,2.2268842536068645
2018/19,Yorkshire and Humber,Sheffield City Council,Landfill,Undefined,Units,,1.5635872457124147
2018/19,Yorkshire and Humber,Wakefield City MDC,Landfill,Undefined,Units,,14.638369270312722
2018/19,Yorkshire and Humber,York City Council,Landfill,Undefined,Units,,20.764069560454608
2018/19,East Midlands,Derbyshire County Council,Incineration with EfW,Undefined,Units,,29.533841778046266
2018/19,East Midlands,Leicestershire County Council,Incineration with EfW,Undefined,Units,,21.32490544405655
2018/19,East Midlands,Lincolnshire County Council,Incineration with EfW,Undefined,Units,,50.84125098970704
2018/19,East Midlands,Northamptonshire County Council,Incineration with EfW,Undefined,Units,,31.237880211165862
2018/19,East Midlands,Nottinghamshire County Council,Incineration with EfW,Undefined,Units,,39.7704380192245
2018/19,East Midlands,Derby City Council,Incineration with EfW,Undefined,Units,,25.735617845611973
2018/19,East Midlands,Leicester City Council,Incineration with EfW,Undefined,Units,,29.302762692531186
2018/19,East Midlands,Nottingham City Council,Incineration with EfW,Undefined,Units,,62.55386055666911
2018/19,East Midlands,Rutland County Council,Incineration with EfW,Undefined,Units,,42.1858750118181
2018/19,East of England,Cambridgeshire County Council,Incineration with EfW,Undefined,Units,,0.3652882498946284
2018/19,East of England,Essex County Council,Incineration with EfW,Undefined,Units,,21.363558254902347
2018/19,East of England,Hertfordshire County Council,Incineration with EfW,Undefined,Units,,33.964397970096755
2018/19,East of England,Norfolk County Council,Incineration with EfW,Undefined,Units,,51.4764801167673
2018/19,East of England,Suffolk County Council,Incineration with EfW,Undefined,Units,,51.02090612232184
2018/19,East of England,Bedford,Incineration with EfW,Undefined,Units,E06000055,31.13231598499472
2018/19,East of England,Central Bedfordshire,Incineration with EfW,Undefined,Units,E06000056,37.646046192836764
2018/19,East of England,Luton Borough Council,Incineration with EfW,Undefined,Units,,51.38602117471335
2018/19,East of England,Peterborough City Council,Incineration with EfW,Undefined,Units,,52.283846189017424
2018/19,East of England,Southend-on-Sea Borough Council,Incineration with EfW,Undefined,Units,,4.652667639408742
2018/19,East of England,Thurrock Council,Incineration with EfW,Undefined,Units,,51.882312625446716
2018/19,London,East London Waste Authority,Incineration with EfW,Undefined,Units,,40.7731570219456
2018/19,London,North London Waste Authority,Incineration with EfW,Undefined,Units,,64.2193795596419
2018/19,London,West London Waste Authority,Incineration with EfW,Undefined,Units,,63.55062113479667
2018/19,London,Western Riverside Waste Authority,Incineration with EfW,Undefined,Units,,79.13820648776309
2018/19,London,Bexley LB,Incineration with EfW,Undefined,Units,,49.36506748496869
2018/19,London,Bromley LB,Incineration with EfW,Undefined,Units,,36.43367128373554
2018/19,London,City of London,Incineration with EfW,Undefined,Units,E09000001,69.57067537032387
2018/19,London,Croydon LB,Incineration with EfW,Undefined,Units,,29.203410207431908
2018/19,London,Greenwich LB,Incineration with EfW,Undefined,Units,,63.79187877352906
2018/19,London,Lewisham LB,Incineration with EfW,Undefined,Units,,75.27173450815629
2018/19,London,Merton LB,Incineration with EfW,Undefined,Units,,27.502302541507976
2018/19,London,Royal Borough of Kingston upon Thames,Incineration with EfW,Undefined,Units,,35.098903159276276
2018/19,London,Southwark LB,Incineration with EfW,Undefined,Units,,45.98818671266531
2018/19,London,Sutton LB,Incineration with EfW,Undefined,Units,,25.39478768087944
2018/19,London,Tower Hamlets LB,Incineration with EfW,Undefined,Units,,72.91568620352604
2018/19,London,Westminster City Council,Incineration with EfW,Undefined,Units,,81.12601529766623
2018/19,North East,County Durham,Incineration with EfW,Undefined,Units,E06000047,48.16912660528471
2018/19,North East,Darlington Borough Council,Incineration with EfW,Undefined,Units,,11.5383224219626
2018/19,North East,Gateshead MBC,Incineration with EfW,Undefined,Units,,65.59084948273349
2018/19,North East,Hartlepool Borough Council,Incineration with EfW,Undefined,Units,,69.87385269249899
2018/19,North East,Middlesbrough Borough Council,Incineration with EfW,Undefined,Units,,61.65692120650726
2018/19,North East,Newcastle-upon-Tyne City Council MBC,Incineration with EfW,Undefined,Units,,33.560020902980106
2018/19,North East,North Tyneside Council,Incineration with EfW,Undefined,Units,,55.1723393227367
2018/19,North East,Northumberland,Incineration with EfW,Undefined,Units,E06000057,54.86313947326259
2018/19,North East,Redcar and Cleveland Borough Council,Incineration with EfW,Undefined,Units,,63.362299068746665
2018/19,North East,South Tyneside MBC,Incineration with EfW,Undefined,Units,,65.8719284991741
2018/19,North East,Stockton-on-Tees Borough Council,Incineration with EfW,Undefined,Units,,64.00398826529634
2018/19,North East,Sunderland City Council,Incineration with EfW,Undefined,Units,,71.12231930730191
2018/19,North West,Cumbria County Council,Incineration with EfW,Undefined,Units,,2.881725943828401
2018/19,North West,Greater Manchester WDA (MBC),Incineration with EfW,Undefined,Units,,43.76268208679195
2018/19,North West,Lancashire County Council,Incineration with EfW,Undefined,Units,,14.57685994644595
2018/19,North West,Merseyside WDA (MBC),Incineration with EfW,Undefined,Units,,53.02335170499058
2018/19,North West,Blackburn with Darwen Borough Council,Incineration with EfW,Undefined,Units,,31.173385518590997
2018/19,North West,Blackpool Borough Council,Incineration with EfW,Undefined,Units,,23.770162447620688
2018/19,North West,Cheshire East,Incineration with EfW,Undefined,Units,E06000049,41.84888133798155
2018/19,North West,Cheshire West and Chester,Incineration with EfW,Undefined,Units,E06000050,38.436870235696134
2018/19,North West,Halton Borough Council,Incineration with EfW,Undefined,Units,,56.08918520503886
2018/19,North West,Warrington Borough Council,Incineration with EfW,Undefined,Units,,38.086202521870554
2018/19,North West,Wigan MBC,Incineration with EfW,Undefined,Units,,44.286745775320725
2018/19,South East,Buckinghamshire County Council,Incineration with EfW,Undefined,Units,,41.7638434389619
2018/19,South East,East Sussex County Council,Incineration with EfW,Undefined,Units,,51.16888530373264
2018/19,South East,Hampshire County Council,Incineration with EfW,Undefined,Units,,52.85342755564457
2018/19,South East,Kent County Council,Incineration with EfW,Undefined,Units,,47.97431460312706
2018/19,South East,Oxfordshire County Council,Incineration with EfW,Undefined,Units,,34.88168476142018
2018/19,South East,Surrey County Council,Incineration with EfW,Undefined,Units,,33.77369242401105
2018/19,South East,West Sussex County Council,Incineration with EfW,Undefined,Units,,14.117593746459725
2018/19,South East,Bracknell Forest Borough Council,Incineration with EfW,Undefined,Units,,42.75100566455956
