Year,Series,Sex,Age,Country,Region,Socio-economic classification,Ethnicity,Country of birth,Observation status,Unit multiplier,Units,GeoCode,Value
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Black,,Undefined,Units,Percentage (%),,6.9
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Female,,,,,Other,,Undefined,Units,Percentage (%),,9.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,27.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,29.5
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,26.0
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,23.1
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,19.6
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,11.3
2011,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,22.4
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,27.1
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,28.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,25.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,22.7
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,19.3
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,10.8
2012,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,21.9
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,25.7
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,28.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,24.2
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,21.8
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,18.4
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,10.5
2013,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,21.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,25.6
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,28.0
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,23.4
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,21.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,17.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,9.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,20.4
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,22.1
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,26.4
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,22.5
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,20.7
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,17.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,9.2
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,19.3
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,21.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,23.2
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,21.2
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.7
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,16.1
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,8.8
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,17.7
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,20.6
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,22.2
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,19.9
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.3
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,15.7
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,8.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,17.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,19.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,21.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,19.1
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,18.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,15.4
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,8.6
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,16.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,18 to 24,,,,,,Undefined,Units,Percentage (%),,18.0
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,25 to 34,,,,,,Undefined,Units,Percentage (%),,21.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,35 to 44,,,,,,Undefined,Units,Percentage (%),,18.2
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,45 to 54,,,,,,Undefined,Units,Percentage (%),,17.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,55 to 64,,,,,,Undefined,Units,Percentage (%),,14.5
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,65 and over,,,,,,Undefined,Units,Percentage (%),,8.6
2019,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,,,Undefined,Units,Percentage (%),,15.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,White,,Undefined,Units,Percentage (%),,20.5
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Mixed,,Undefined,Units,Percentage (%),,27.9
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Asian,,Undefined,Units,Percentage (%),,18.3
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Chinese,,Undefined,Units,Percentage (%),,17.3
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Black,,Undefined,Units,Percentage (%),,19.2
2014,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Other,,Undefined,Units,Percentage (%),,24.1
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,White,,Undefined,Units,Percentage (%),,19.4
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Mixed,,Undefined,Units,Percentage (%),,25.7
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Asian,,Undefined,Units,Percentage (%),,16.6
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Chinese,,Undefined,Units,Percentage (%),,17.9
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Black,,Undefined,Units,Percentage (%),,16.3
2015,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Other,,Undefined,Units,Percentage (%),,24.2
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,White,,Undefined,Units,Percentage (%),,17.9
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Mixed,,Undefined,Units,Percentage (%),,21.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Asian,,Undefined,Units,Percentage (%),,15.4
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Chinese,,Undefined,Units,Percentage (%),,12.8
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Black,,Undefined,Units,Percentage (%),,13.7
2016,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Other,,Undefined,Units,Percentage (%),,21.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,White,,Undefined,Units,Percentage (%),,17.0
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Mixed,,Undefined,Units,Percentage (%),,21.5
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Asian,,Undefined,Units,Percentage (%),,15.6
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Chinese,,Undefined,Units,Percentage (%),,13.4
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Black,,Undefined,Units,Percentage (%),,14.7
2017,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Other,,Undefined,Units,Percentage (%),,23.0
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,White,,Undefined,Units,Percentage (%),,16.5
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Mixed,,Undefined,Units,Percentage (%),,23.2
2018,Percentage of people who are current cigarette smokers aged 18 years and older,Male,,,,,Asian,,Undefined,Units,Percentage (%),,15.0
