Year,Neonatal period,Age,Birthweight (grams),Country,Region,Country of birth,Ethnic group,Sex,Units,Unit multiplier,Observation status,GeoCode,Value
2020,Late neonatal,,2000 to 2499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.9
2020,Late neonatal,,2500 to 2999,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2020,Late neonatal,,3000 to 3499,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.1
2020,Late neonatal,,3500 to 3999,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.1
2020,Late neonatal,,4000 and over,England and Wales,,,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.1
2020,Late neonatal,,Implausible birthweight,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.4
2020,Late neonatal,,Not stated,England and Wales,,,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,Late neonatal,Not stated,,England and Wales,,,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,Late neonatal,,,England and Wales,,Born in UK‚ Isle of Man and Channel Islands,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2020,Late neonatal,,,England and Wales,,Not born in UK,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2020,Late neonatal,,,England and Wales,,Born in EU,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.3
2020,Late neonatal,,,England and Wales,,Born in Rest of Europe (non EU),,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.3
2020,Late neonatal,,,England and Wales,,Born in Africa,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.6
2020,Late neonatal,,,England and Wales,,Born in the Americas and the Caribbean,,,"Rate per 1,000 live births",Units,Low reliability,K04000001,0.5
2020,Late neonatal,,,England and Wales,,Born in Middle East and Asia,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.4
2020,Late neonatal,,,England and Wales,,Born in Antarctica and Oceania,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,Late neonatal,,,England and Wales,,Other/Not stated,,,"Rate per 1,000 live births",Units,Missing value; suppressed,K04000001,
2020,Late neonatal,,,England and Wales,,,,,"Rate per 1,000 live births",Units,Normal value,K04000001,0.6
2020,Late neonatal,,,England,,,,,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2020,Late neonatal,,,England,,,,Female,"Rate per 1,000 live births",Units,Normal value,E92000001,0.5
2020,Late neonatal,,,England,,,,Male,"Rate per 1,000 live births",Units,Normal value,E92000001,0.6
2020,Late neonatal,,,Northern Ireland,,,,,"Rate per 1,000 live births",Units,Low reliability,N92000002,0.7
2020,Late neonatal,,,Scotland,,,,,"Rate per 1,000 live births",Units,Normal value,S92000003,0.6
2020,Late neonatal,,,Wales,,,,,"Rate per 1,000 live births",Units,Normal value,W92000004,0.8
2020,Late neonatal,,,,,,,,"Rate per 1,000 live births",Units,Normal value,K02000001,0.6
2020,Late neonatal,,,,,,,Female,"Rate per 1,000 live births",Units,Normal value,K02000001,0.6
2020,Late neonatal,,,,,,,Male,"Rate per 1,000 live births",Units,Normal value,K02000001,0.6
2019,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2018,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2017,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2016,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2015,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2014,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2013,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2012,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2011,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2010,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2009,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2008,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2007,,,,England and Wales,,,White British,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2019,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2018,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2017,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2016,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2015,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.6
2014,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.7
2013,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,1.9
2012,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2011,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2010,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2009,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2008,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.1
2007,,,,England and Wales,,,White Other,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2019,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2018,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2017,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2016,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2015,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2014,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2013,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2012,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2011,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2010,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2009,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2008,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2007,,,,England and Wales,,,Mixed/ multiple,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2019,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2018,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.6
2017,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2016,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2015,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2014,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2013,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.2
2012,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2011,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.0
2010,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.2
2009,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2008,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.6
2007,,,,England and Wales,,,Indian,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2019,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.8
2018,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.3
2017,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.9
2016,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.9
2015,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.6
2014,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.5
2013,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.4
2012,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.2
2011,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.5
2010,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.7
2009,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.2
2008,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.2
2007,,,,England and Wales,,,Pakistani,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.5
2019,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.2
2018,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2017,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.2
2016,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2015,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.4
2014,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2013,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.1
2012,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.3
2011,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.1
2010,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.4
2009,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.6
2008,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2007,,,,England and Wales,,,Bangladeshi,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.1
2019,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.5
2018,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2017,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.3
2016,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.6
2015,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.8
2014,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2013,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.7
2012,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.3
2011,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.2
2010,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2009,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.9
2008,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.4
2007,,,,England and Wales,,,Any other Asian background,,"Rate per 1,000 live births",Units,Normal value,K04000001,2.5
2019,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.4
2018,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.7
2017,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.8
2016,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.5
2015,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.8
2014,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.8
2013,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.5
2012,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.9
2011,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.7
2010,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.3
2009,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.4
2008,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.8
2007,,,,England and Wales,,,Black African,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.7
2019,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.5
2018,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.7
2017,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.7
2016,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.7
2015,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,3.9
2014,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.5
2013,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.9
2012,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.1
2011,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.5
2010,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.8
2009,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.3
2008,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,7.1
2007,,,,England and Wales,,,Black Caribbean,,"Rate per 1,000 live births",Units,Normal value,K04000001,4.0
2019,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.3
2018,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.6
2017,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Low reliability,K04000001,4.1
2016,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Normal value,K04000001,6.5
2015,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.2
2014,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Low reliability,K04000001,4.3
2013,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Normal value,K04000001,5.7
2012,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Low reliability,K04000001,3.6
2011,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Low reliability,K04000001,4.0
2010,,,,England and Wales,,,Any other Black background,,"Rate per 1,000 live births",Units,Low reliability,K04000001,3.7
