Year,Occupation minor group,Occupation unit group,Country,Region,Observation status,GeoCode,Value
2004,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,2.9625539110748
2005,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.7618013283199
2006,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2007,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,2.51736107749251
2008,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.73121035648507
2009,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,2.2973788438977
2010,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.33211844131485
2011,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.13459899111458
2012,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,2.25695551371411
2013,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.12402911984773
2014,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2015,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.48417195542067
2016,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.10591535692497
2017,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,1.10089117140325
2018,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,3.64989146135267
2019,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,5.08816425757232
2020,222 Therapy Professionals,2223 Speech and language therapists,England,Yorkshire and The Humber,Normal Value,E12000003,2.53331765089073
2004,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,3.3575610992181
2005,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,2.54482414090652
2006,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,6.03815804235904
2007,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,3.6792200363352
2008,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,3.65477741924625
2009,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,4.97765416177836
2010,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,4.94786849631232
2011,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,5.67299495557288
2012,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,3.573512896714
2013,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,5.80748378587995
2014,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,2.4253201935704
2015,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,2.78282241641375
2016,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,5.52957678462483
2017,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,6.23838330461842
2018,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,8.57724493417877
2019,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,5.45160456168463
2020,222 Therapy Professionals,2229 Therapy professionals n.e.c.,England,Yorkshire and The Humber,Normal Value,E12000003,7.96185547422802
2004,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,94.2092143721786
2005,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,92.0051804789281
2006,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,83.1707575512036
2007,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,83.0729155572527
2008,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,79.4433196920369
2009,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,80.7911560104025
2010,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,88.3004223957275
2011,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,86.2295233247079
2012,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,85.952389147279
2013,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,90.859020521025
2014,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,87.1249638767213
2015,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,102.778907912881
2016,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,107.273789621722
2017,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,102.749842664303
2018,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,87.597395072464
2019,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,110.485852450142
2020,223 Nursing and Midwifery Professionals,2231 Nurses,England,Yorkshire and The Humber,Normal Value,E12000003,95.904168212292
2004,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,5.92510782214959
2005,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,4.30662546922642
2006,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,4.47992370884703
2007,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,5.61565163440636
2008,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,6.34777130711191
2009,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,5.55199887275278
2010,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,3.61575005499746
2011,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,5.1056954600156
2012,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,5.45430915814243
2013,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,8.05554202557541
2014,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,5.78345584620634
2015,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,8.90503173252401
2016,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,9.58459976001637
2017,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,9.90802054262926
2018,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,7.1172883496377
2019,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,6.17848516990925
2020,223 Nursing and Midwifery Professionals,2232 Midwives,England,Yorkshire and The Humber,Normal Value,E12000003,8.32375799578383
2004,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,2.37004312885984
2005,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,3.13209125034649
2006,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,2.92168937533502
2007,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,3.6792200363352
2008,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,3.84713412552237
2009,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,3.25462002885508
2010,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,5.89938166868007
2011,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,2.64739764593401
2012,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,4.70199065357106
2013,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,3.93410191946706
2014,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,1.86563091813108
2015,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,1.48417195542067
2016,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2017,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,3.85311909991138
2018,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,6.0223209112319
2019,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Normal Value,E12000003,2.36236197673001
2020,321 Health Associate Professionals,3213 Paramedics,England,Yorkshire and The Humber,Missing value; data exist but were not collected,E12000003,
2004,321 Health Associate Professionals,3216 Dispensing opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.18502156442992
2005,321 Health Associate Professionals,3216 Dispensing opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.56604562517324
2006,321 Health Associate Professionals,3216 Dispensing opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.16867575013401
2007,321 Health Associate Professionals,3216 Dispensing opticians,England,Yorkshire and The Humber,Normal Value,E12000003,1.35550211864981
