Year,Series,Region,Local Authority,County,Observation status,Units,Unit multiplier,GeoCode,Value
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,Isle of Wight,,Undefined,Percentage (%),Units,E06000046,4.95599974591282
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North East,County Durham,,Undefined,Percentage (%),Units,E06000047,3.55796702269467
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North West,Cheshire East,,Undefined,Percentage (%),Units,E06000049,3.89929007207786
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North West,Cheshire West and Chester,,Undefined,Percentage (%),Units,E06000050,3.9937662584808
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),West Midlands,Shropshire,,Undefined,Percentage (%),Units,E06000051,3.83200873303384
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North East,North Tyneside,,Undefined,Percentage (%),Units,E08000022,3.78576228146849
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South West,Cornwall,,Undefined,Percentage (%),Units,E06000052,3.20934080331535
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South West,Wiltshire,,Undefined,Percentage (%),Units,E06000054,4.78745316167017
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East of England,Bedford,,Undefined,Percentage (%),Units,E06000055,5.52043378230957
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East of England,Central Bedfordshire,,Undefined,Percentage (%),Units,E06000056,5.48953342912846
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North East,Northumberland,,Undefined,Percentage (%),Units,E06000057,3.27541770265477
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North West,Bolton,,Undefined,Percentage (%),Units,E08000001,4.63732441612681
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North West,Bury,,Undefined,Percentage (%),Units,E08000002,4.50581280307924
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South West,Isles of Scilly,,Undefined,Percentage (%),Units,E06000053,2.40442667651246
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Hounslow,,Undefined,Percentage (%),Units,E09000018,6.4399428763959
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East Midlands,Derby,,Undefined,Percentage (%),Units,E06000015,5.04623915108615
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Kensington and Chelsea,,Undefined,Percentage (%),Units,E09000020,7.01681621496184
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),England,,East of England region,Undefined,Percentage (%),Units,,5.51727373251593
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),England,,London region,Undefined,Percentage (%),Units,,6.6271500867474
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),England,,South East region,Undefined,Percentage (%),Units,,5.63755077598492
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),England,,South West region,Undefined,Percentage (%),Units,,4.38327978152375
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,,Buckinghamshire,Undefined,Percentage (%),Units,E10000002,5.62737269447986
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East of England,,Cambridgeshire,Undefined,Percentage (%),Units,E10000003,5.42414798117502
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North West,,Cumbria,Undefined,Percentage (%),Units,E10000006,3.24043413954322
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East Midlands,,Derbyshire,Undefined,Percentage (%),Units,E10000007,4.25137319032024
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South West,,Devon,Undefined,Percentage (%),Units,E10000008,3.40824668232283
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South West,,Dorset (Cty),Undefined,Percentage (%),Units,,4.31699518275945
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,,East Sussex,Undefined,Percentage (%),Units,E10000011,5.1558148723193
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East of England,,Essex,Undefined,Percentage (%),Units,E10000012,5.53955148094084
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South West,,Gloucestershire,Undefined,Percentage (%),Units,E10000013,4.91882068088796
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,,Hampshire,Undefined,Percentage (%),Units,E10000014,5.41563336304304
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Islington,,Undefined,Percentage (%),Units,E09000019,7.00125433475181
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,,Kent,Undefined,Percentage (%),Units,E10000016,5.60815176750213
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),North West,,Lancashire,Undefined,Percentage (%),Units,E10000017,4.03027251849217
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),West Midlands,,Worcestershire,Undefined,Percentage (%),Units,E10000034,4.5969966287557
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,,West Sussex,Undefined,Percentage (%),Units,E10000032,5.36190470809501
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),West Midlands,,Warwickshire,Undefined,Percentage (%),Units,E10000031,4.97007657928118
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,,Surrey,Undefined,Percentage (%),Units,E10000030,5.73451463795962
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East of England,,Suffolk,Undefined,Percentage (%),Units,E10000029,5.41128482547346
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),West Midlands,,Staffordshire,Undefined,Percentage (%),Units,E10000028,4.41267040198871
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),England,,West Midlands region,Undefined,Percentage (%),Units,,4.95875768473683
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South West,,Somerset,Undefined,Percentage (%),Units,E10000027,4.16647084668722
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East Midlands,,Nottinghamshire,Undefined,Percentage (%),Units,E10000024,4.74934234528179
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),Yorkshire and The Humber,,North Yorkshire,Undefined,Percentage (%),Units,E10000023,3.92743555835964
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East Midlands,,Northamptonshire,Undefined,Percentage (%),Units,E10000021,5.31220087510193
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East of England,,Norfolk,Undefined,Percentage (%),Units,E10000020,5.21858028772099
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East Midlands,,Lincolnshire,Undefined,Percentage (%),Units,E10000019,4.9643508490625
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East Midlands,,Leicestershire,Undefined,Percentage (%),Units,E10000018,4.94783068244121
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),South East,,Oxfordshire,Undefined,Percentage (%),Units,E10000025,5.48300187571492
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),England,,East Midlands region,Undefined,Percentage (%),Units,,4.92248273313204
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East of England,,Hertfordshire,Undefined,Percentage (%),Units,E10000015,5.64105318979969
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),England,,North West region,Undefined,Percentage (%),Units,,4.33152900120979
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Westminster,,Undefined,Percentage (%),Units,E09000033,7.00402878827333
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Wandsworth,,Undefined,Percentage (%),Units,E09000032,6.68566859900336
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Waltham Forest,,Undefined,Percentage (%),Units,E09000031,7.06452055141478
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Tower Hamlets,,Undefined,Percentage (%),Units,E09000030,6.97224766996413
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Sutton,,Undefined,Percentage (%),Units,E09000029,6.18042890120206
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Southwark,,Undefined,Percentage (%),Units,E09000028,6.85654299053857
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),East Midlands,Rutland,,Undefined,Percentage (%),Units,E06000017,4.92423891692102
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Richmond upon Thames,,Undefined,Percentage (%),Units,E09000027,6.25970173643076
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Newham,,Undefined,Percentage (%),Units,E09000025,7.29390312634304
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Merton,,Undefined,Percentage (%),Units,E09000024,6.64081077045998
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Lewisham,,Undefined,Percentage (%),Units,E09000023,6.67591896741416
2018,all-cause adult mortality attributable to ambient anthropogenic particulate air pollution (PM2.5),London,Lambeth,,Undefined,Percentage (%),Units,E09000022,6.87772902360018
