Year,Country,Cause of death,Sex,Age,Unit measure,Unit multiplier,Observation status,GeoCode,Value
2015,,Chronic lower respiratory diseases (J40-J47),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,17.86684647
2015,,Lung diseases due to external agents (J60-J70),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.569007849
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,2.162229828
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.34140471
2015,,Other diseases of pleura (J90-J94),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.056900785
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,Other respiratory disorders (J98),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,,0.170702355
2015,Wales,,,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,387.47305689999996
2015,Wales,Malignant neoplasms (C00-C97),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,225.18067709999997
2015,Wales,Diabetes mellitus (E10-E14),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,4.564473184
2015,Wales,IX diseases of the circulatory system (I00-I99),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,125.77659440000001
2015,Wales,Other diseases of upper respiratory tract (J30-J39),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,22.31520223
2015,Wales,Lung diseases due to external agents (J60-J70),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,1.5214910609999999
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,6.085964245
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.507163687
2015,Wales,Other diseases of pleura (J90-J94),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.507163687
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,1.014327374
2015,Wales,,Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,448.17462209999997
2015,Wales,Malignant neoplasms (C00-C97),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,223.04986980000004
2015,Wales,Diabetes mellitus (E10-E14),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,6.224647528999999
2015,Wales,IX diseases of the circulatory system (I00-I99),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,189.8517496
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,18.67394259
2015,Wales,Lung diseases due to external agents (J60-J70),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,2.07488251
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,8.299530039
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other diseases of pleura (J90-J94),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Male,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,,Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,329.4173678
2015,Wales,Malignant neoplasms (C00-C97),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,227.2186061
2015,Wales,Diabetes mellitus (E10-E14),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,2.976662962
2015,Wales,IX diseases of the circulatory system (I00-I99),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,64.49436418
2015,Wales,Other diseases of upper respiratory tract (J30-J39),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Chronic lower respiratory diseases (J40-J47),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,25.79774567
2015,Wales,Lung diseases due to external agents (J60-J70),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.992220987
2015,Wales,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,3.96888395
2015,Wales,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.992220987
2015,Wales,Other diseases of pleura (J90-J94),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.992220987
2015,Wales,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,"Respiratory failure, not elsewhere classified (J96)",Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,0.0
2015,Wales,Other respiratory disorders (J98),Female,55 to 59,"Rate per 100,000 population",Units,Undefined,W92000004,1.984441975
2015,England,,,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,596.1674116
2015,England,Malignant neoplasms (C00-C97),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,354.93942450000003
2015,England,Diabetes mellitus (E10-E14),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,7.573877147
2015,England,IX diseases of the circulatory system (I00-I99),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,177.4008588
2015,England,Other diseases of upper respiratory tract (J30-J39),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.103280143
2015,England,Chronic lower respiratory diseases (J40-J47),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,46.57934445
2015,England,Lung diseases due to external agents (J60-J70),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,1.239361715
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,7.264036718
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.516400715
2015,England,Other diseases of pleura (J90-J94),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.103280143
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Other respiratory disorders (J98),,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.447547286
2015,England,,Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,728.1317961
2015,England,Malignant neoplasms (C00-C97),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,399.3865108
2015,England,Diabetes mellitus (E10-E14),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,9.629699399
2015,England,IX diseases of the circulatory system (I00-I99),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,256.4873949
2015,England,Other diseases of upper respiratory tract (J30-J39),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.140579553
2015,England,Chronic lower respiratory diseases (J40-J47),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,49.83545163
2015,England,Lung diseases due to external agents (J60-J70),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,1.897823969
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,9.418830069
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.7731875429999999
2015,England,Other diseases of pleura (J90-J94),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.21086933
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Other respiratory disorders (J98),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.351448883
2015,England,,Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,469.4883198
2015,England,Malignant neoplasms (C00-C97),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,312.2724841
2015,England,Diabetes mellitus (E10-E14),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,5.6003924320000005
2015,England,IX diseases of the circulatory system (I00-I99),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,101.4818099
2015,England,Other diseases of upper respiratory tract (J30-J39),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.06747460799999999
2015,England,Chronic lower respiratory diseases (J40-J47),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,43.45364731
2015,England,Lung diseases due to external agents (J60-J70),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.607271469
2015,England,Other respiratory diseases principally affecting the interstitium (J80-J84),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,5.195544787
2015,England,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.26989843
2015,England,Other diseases of pleura (J90-J94),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,"Respiratory failure, not elsewhere classified (J96)",Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.0
2015,England,Other respiratory disorders (J98),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,E92000001,0.539796861
2015,,,,60 to 64,"Rate per 100,000 population",Units,Undefined,,601.1050468
2015,,Malignant neoplasms (C00-C97),,60 to 64,"Rate per 100,000 population",Units,Undefined,,357.3228363
2015,,Diabetes mellitus (E10-E14),,60 to 64,"Rate per 100,000 population",Units,Undefined,,7.444225757000001
2015,,IX diseases of the circulatory system (I00-I99),,60 to 64,"Rate per 100,000 population",Units,Undefined,,179.4705731
2015,,Other diseases of upper respiratory tract (J30-J39),,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.129464796
2015,,Chronic lower respiratory diseases (J40-J47),,60 to 64,"Rate per 100,000 population",Units,Undefined,,47.12518566
2015,,Lung diseases due to external agents (J60-J70),,60 to 64,"Rate per 100,000 population",Units,Undefined,,1.1975493609999999
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),,60 to 64,"Rate per 100,000 population",Units,Undefined,,7.282394762000001
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.517859183
2015,,Other diseases of pleura (J90-J94),,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.097098597
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.032366199
2015,,Other respiratory disorders (J98),,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.48549298399999996
2015,,,Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,733.2043137000001
2015,,Malignant neoplasms (C00-C97),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,401.79834339999996
2015,,Diabetes mellitus (E10-E14),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,9.451745863
2015,,IX diseases of the circulatory system (I00-I99),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,259.295098
2015,,Other diseases of upper respiratory tract (J30-J39),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.198288375
2015,,Chronic lower respiratory diseases (J40-J47),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,49.96867044
2015,,Lung diseases due to external agents (J60-J70),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,1.7845953730000002
2015,,Other respiratory diseases principally affecting the interstitium (J80-J84),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,9.319553613
2015,,Suppurative and necrotic conditions of lower respiratory tract (J85-J86),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.727057374
2015,,Other diseases of pleura (J90-J94),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.198288375
2015,,"Postprocedural respiratory disorders, not elsewhere classified (J95)",Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,"Respiratory failure, not elsewhere classified (J96)",Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.0
2015,,Other respiratory disorders (J98),Male,60 to 64,"Rate per 100,000 population",Units,Undefined,,0.462672874
2015,,,Female,60 to 64,"Rate per 100,000 population",Units,Undefined,,474.3466555
2015,,Malignant neoplasms (C00-C97),Female,60 to 64,"Rate per 100,000 population",Units,Undefined,,314.6455085
