Year,Country,Region,Sex,Age,Units,Observation status,GeoCode,Value
2017,Wales,,Male,35 to 39,"Rate per 100,000 population",Normal value,W92000004,19.2
2017,Wales,,Male,40 to 44,"Rate per 100,000 population",Normal value,W92000004,37.4
2017,Wales,,Male,45 to 49,"Rate per 100,000 population",Normal value,W92000004,36.0
2017,Wales,,Male,50 to 54,"Rate per 100,000 population",Normal value,W92000004,24.0
2017,Wales,,Male,55 to 59,"Rate per 100,000 population",Normal value,W92000004,26.6
2017,Wales,,Male,60 to 64,"Rate per 100,000 population",Normal value,W92000004,18.7
2017,Wales,,Male,65 to 69,"Rate per 100,000 population",Normal value,W92000004,10.8
2017,Wales,,Male,70 to 74,"Rate per 100,000 population",Normal value,W92000004,7.4
2017,Wales,,Male,75 to 79,"Rate per 100,000 population",Normal value,W92000004,18.1
2017,Wales,,Male,80 to 84,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,Male,85 to 89,"Rate per 100,000 population",Normal value,W92000004,19.7
2017,Wales,,Male,90 and over,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,,,"Rate per 100,000 population",Normal value,W92000004,13.2
2017,Wales,,,10 to 14,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,,15 to 19,"Rate per 100,000 population",Normal value,W92000004,11.2
2017,Wales,,,20 to 24,"Rate per 100,000 population",Normal value,W92000004,11.5
2017,Wales,,,25 to 29,"Rate per 100,000 population",Normal value,W92000004,18.6
2017,Wales,,,30 to 34,"Rate per 100,000 population",Normal value,W92000004,16.7
2017,Wales,,,35 to 39,"Rate per 100,000 population",Normal value,W92000004,12.8
2017,Wales,,,40 to 44,"Rate per 100,000 population",Normal value,W92000004,20.7
2017,Wales,,,45 to 49,"Rate per 100,000 population",Normal value,W92000004,21.9
2017,Wales,,,50 to 54,"Rate per 100,000 population",Normal value,W92000004,15.8
2017,Wales,,,55 to 59,"Rate per 100,000 population",Normal value,W92000004,14.0
2017,Wales,,,60 to 64,"Rate per 100,000 population",Normal value,W92000004,15.5
2017,Wales,,,65 to 69,"Rate per 100,000 population",Normal value,W92000004,8.5
2017,Wales,,,70 to 74,"Rate per 100,000 population",Normal value,W92000004,5.4
2017,Wales,,,75 to 79,"Rate per 100,000 population",Normal value,W92000004,11.0
2017,Wales,,,80 to 84,"Rate per 100,000 population",Missing value,W92000004,
2017,Wales,,,85 to 89,"Rate per 100,000 population",Normal value,W92000004,13.5
2017,Wales,,,90 and over,"Rate per 100,000 population",Normal value,W92000004,10.1
2017,,,Female,,"Rate per 100,000 population",Normal value,,4.9
2017,,,Female,10 to 14,"Rate per 100,000 population",Low reliability,,0.4
2017,,,Female,15 to 19,"Rate per 100,000 population",Normal value,,3.5
2017,,,Female,20 to 24,"Rate per 100,000 population",Normal value,,4.3
2017,,,Female,25 to 29,"Rate per 100,000 population",Normal value,,4.2
2017,,,Female,30 to 34,"Rate per 100,000 population",Normal value,,5.7
2017,,,Female,35 to 39,"Rate per 100,000 population",Normal value,,5.6
2017,,,Female,40 to 44,"Rate per 100,000 population",Normal value,,6.3
2017,,,Female,45 to 49,"Rate per 100,000 population",Normal value,,6.6
2017,,,Female,50 to 54,"Rate per 100,000 population",Normal value,,6.8
2017,,,Female,55 to 59,"Rate per 100,000 population",Normal value,,5.3
2017,,,Female,60 to 64,"Rate per 100,000 population",Normal value,,5.2
2017,,,Female,65 to 69,"Rate per 100,000 population",Normal value,,4.6
2017,,,Female,70 to 74,"Rate per 100,000 population",Normal value,,4.0
2017,,,Female,75 to 79,"Rate per 100,000 population",Normal value,,4.9
2017,,,Female,80 to 84,"Rate per 100,000 population",Normal value,,3.8
2017,,,Female,85 to 89,"Rate per 100,000 population",Normal value,,4.2
2017,,,Female,90 and over,"Rate per 100,000 population",Normal value,,5.2
2017,,,Male,,"Rate per 100,000 population",Normal value,,15.5
2017,,,Male,10 to 14,"Rate per 100,000 population",Low reliability,,0.4
2017,,,Male,15 to 19,"Rate per 100,000 population",Normal value,,7.6
2017,,,Male,20 to 24,"Rate per 100,000 population",Normal value,,12.9
2017,,,Male,25 to 29,"Rate per 100,000 population",Normal value,,17.0
2017,,,Male,30 to 34,"Rate per 100,000 population",Normal value,,17.7
2017,,,Male,35 to 39,"Rate per 100,000 population",Normal value,,19.0
2017,,,Male,40 to 44,"Rate per 100,000 population",Normal value,,22.7
2017,,,Male,45 to 49,"Rate per 100,000 population",Normal value,,24.8
2017,,,Male,50 to 54,"Rate per 100,000 population",Normal value,,21.6
2017,,,Male,55 to 59,"Rate per 100,000 population",Normal value,,18.8
2017,,,Male,60 to 64,"Rate per 100,000 population",Normal value,,14.2
2017,,,Male,65 to 69,"Rate per 100,000 population",Normal value,,11.6
2017,,,Male,70 to 74,"Rate per 100,000 population",Normal value,,9.8
2017,,,Male,75 to 79,"Rate per 100,000 population",Normal value,,11.4
2017,,,Male,80 to 84,"Rate per 100,000 population",Normal value,,9.1
2017,,,Male,85 to 89,"Rate per 100,000 population",Normal value,,17.1
2017,,,Male,90 and over,"Rate per 100,000 population",Normal value,,17.4
2017,,,,,"Rate per 100,000 population",Normal value,,10.1
2017,,,,10 to 14,"Rate per 100,000 population",Low reliability,,0.4
2017,,,,15 to 19,"Rate per 100,000 population",Normal value,,5.6
2017,,,,20 to 24,"Rate per 100,000 population",Normal value,,8.7
2017,,,,25 to 29,"Rate per 100,000 population",Normal value,,10.6
2017,,,,30 to 34,"Rate per 100,000 population",Normal value,,11.6
2017,,,,35 to 39,"Rate per 100,000 population",Normal value,,12.2
2017,,,,40 to 44,"Rate per 100,000 population",Normal value,,14.4
2017,,,,45 to 49,"Rate per 100,000 population",Normal value,,15.6
2017,,,,50 to 54,"Rate per 100,000 population",Normal value,,14.1
2017,,,,55 to 59,"Rate per 100,000 population",Normal value,,11.9
2017,,,,60 to 64,"Rate per 100,000 population",Normal value,,9.6
2017,,,,65 to 69,"Rate per 100,000 population",Normal value,,8.0
2017,,,,70 to 74,"Rate per 100,000 population",Normal value,,6.8
2017,,,,75 to 79,"Rate per 100,000 population",Normal value,,7.9
2017,,,,80 to 84,"Rate per 100,000 population",Normal value,,6.1
2017,,,,85 to 89,"Rate per 100,000 population",Normal value,,9.2
2017,,,,90 and over,"Rate per 100,000 population",Normal value,,9.0
2018,England,East,Female,,"Rate per 100,000 population",Normal value,E12000006,5.4
2018,England,East,Male,,"Rate per 100,000 population",Normal value,E12000006,17.6
2018,England,East,,,"Rate per 100,000 population",Normal value,E12000006,11.3
2018,England,East Midlands,Female,,"Rate per 100,000 population",Normal value,E12000004,4.7
2018,England,East Midlands,Male,,"Rate per 100,000 population",Normal value,E12000004,14.8
2018,England,East Midlands,,,"Rate per 100,000 population",Normal value,E12000004,9.6
2018,England,London,Female,,"Rate per 100,000 population",Normal value,E12000007,4.1
2018,England,London,Male,,"Rate per 100,000 population",Normal value,E12000007,13.8
2018,England,London,,,"Rate per 100,000 population",Normal value,E12000007,8.8
2018,England,North East,Female,,"Rate per 100,000 population",Normal value,E12000001,5.2
2018,England,North East,Male,,"Rate per 100,000 population",Normal value,E12000001,20.4
2018,England,North East,,,"Rate per 100,000 population",Normal value,E12000001,12.5
2018,England,North West,Female,,"Rate per 100,000 population",Normal value,E12000002,4.8
2018,England,North West,Male,,"Rate per 100,000 population",Normal value,E12000002,17.0
2018,England,North West,,,"Rate per 100,000 population",Normal value,E12000002,10.8
2018,England,South East,Female,,"Rate per 100,000 population",Normal value,E12000008,4.7
2018,England,South East,Male,,"Rate per 100,000 population",Normal value,E12000008,13.5
2018,England,South East,,,"Rate per 100,000 population",Normal value,E12000008,9.0
2018,England,South West,Female,,"Rate per 100,000 population",Normal value,E12000009,5.7
2018,England,South West,Male,,"Rate per 100,000 population",Normal value,E12000009,17.7
2018,England,South West,,,"Rate per 100,000 population",Normal value,E12000009,11.5
2018,England,West Midlands,Female,,"Rate per 100,000 population",Normal value,E12000005,4.9
2018,England,West Midlands,Male,,"Rate per 100,000 population",Normal value,E12000005,15.7
2018,England,West Midlands,,,"Rate per 100,000 population",Normal value,E12000005,10.2
2018,England,Yorkshire and The Humber,Female,,"Rate per 100,000 population",Normal value,E12000003,5.7
2018,England,Yorkshire and The Humber,Male,,"Rate per 100,000 population",Normal value,E12000003,19.0
2018,England,Yorkshire and The Humber,,,"Rate per 100,000 population",Normal value,E12000003,12.2
2018,England,,Female,,"Rate per 100,000 population",Normal value,E92000001,4.9
2018,England,,Female,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.3
2018,England,,Female,15 to 19,"Rate per 100,000 population",Normal value,E92000001,3.8
2018,England,,Female,20 to 24,"Rate per 100,000 population",Normal value,E92000001,4.7
2018,England,,Female,25 to 29,"Rate per 100,000 population",Normal value,E92000001,5.2
2018,England,,Female,30 to 34,"Rate per 100,000 population",Normal value,E92000001,4.8
2018,England,,Female,35 to 39,"Rate per 100,000 population",Normal value,E92000001,5.4
2018,England,,Female,40 to 44,"Rate per 100,000 population",Normal value,E92000001,6.0
2018,England,,Female,45 to 49,"Rate per 100,000 population",Normal value,E92000001,8.2
2018,England,,Female,50 to 54,"Rate per 100,000 population",Normal value,E92000001,6.6
2018,England,,Female,55 to 59,"Rate per 100,000 population",Normal value,E92000001,5.5
2018,England,,Female,60 to 64,"Rate per 100,000 population",Normal value,E92000001,5.5
2018,England,,Female,65 to 69,"Rate per 100,000 population",Normal value,E92000001,4.7
2018,England,,Female,70 to 74,"Rate per 100,000 population",Normal value,E92000001,3.2
2018,England,,Female,75 to 79,"Rate per 100,000 population",Normal value,E92000001,3.4
2018,England,,Female,80 to 84,"Rate per 100,000 population",Normal value,E92000001,2.8
2018,England,,Female,85 to 89,"Rate per 100,000 population",Normal value,E92000001,4.8
2018,England,,Female,90 and over,"Rate per 100,000 population",Normal value,E92000001,5.3
2018,England,,Male,,"Rate per 100,000 population",Normal value,E92000001,15.9
2018,England,,Male,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.4
2018,England,,Male,15 to 19,"Rate per 100,000 population",Normal value,E92000001,7.6
2018,England,,Male,20 to 24,"Rate per 100,000 population",Normal value,E92000001,15.3
2018,England,,Male,25 to 29,"Rate per 100,000 population",Normal value,E92000001,15.2
2018,England,,Male,30 to 34,"Rate per 100,000 population",Normal value,E92000001,18.6
2018,England,,Male,35 to 39,"Rate per 100,000 population",Normal value,E92000001,17.3
2018,England,,Male,40 to 44,"Rate per 100,000 population",Normal value,E92000001,20.9
2018,England,,Male,45 to 49,"Rate per 100,000 population",Normal value,E92000001,26.1
2018,England,,Male,50 to 54,"Rate per 100,000 population",Normal value,E92000001,22.0
2018,England,,Male,55 to 59,"Rate per 100,000 population",Normal value,E92000001,17.0
2018,England,,Male,60 to 64,"Rate per 100,000 population",Normal value,E92000001,15.2
2018,England,,Male,65 to 69,"Rate per 100,000 population",Normal value,E92000001,11.6
2018,England,,Male,70 to 74,"Rate per 100,000 population",Normal value,E92000001,10.8
2018,England,,Male,75 to 79,"Rate per 100,000 population",Normal value,E92000001,13.8
2018,England,,Male,80 to 84,"Rate per 100,000 population",Normal value,E92000001,18.6
2018,England,,Male,85 to 89,"Rate per 100,000 population",Normal value,E92000001,20.5
2018,England,,Male,90 and over,"Rate per 100,000 population",Normal value,E92000001,21.5
2018,England,,,,"Rate per 100,000 population",Normal value,E92000001,10.3
2018,England,,,10 to 14,"Rate per 100,000 population",Normal value,E92000001,0.3
2018,England,,,15 to 19,"Rate per 100,000 population",Normal value,E92000001,5.7
2018,England,,,20 to 24,"Rate per 100,000 population",Normal value,E92000001,10.2
2018,England,,,25 to 29,"Rate per 100,000 population",Normal value,E92000001,10.2
2018,England,,,30 to 34,"Rate per 100,000 population",Normal value,E92000001,11.7
2018,England,,,35 to 39,"Rate per 100,000 population",Normal value,E92000001,11.3
2018,England,,,40 to 44,"Rate per 100,000 population",Normal value,E92000001,13.4
2018,England,,,45 to 49,"Rate per 100,000 population",Normal value,E92000001,17.1
2018,England,,,50 to 54,"Rate per 100,000 population",Normal value,E92000001,14.2
2018,England,,,55 to 59,"Rate per 100,000 population",Normal value,E92000001,11.1
2018,England,,,60 to 64,"Rate per 100,000 population",Normal value,E92000001,10.3
2018,England,,,65 to 69,"Rate per 100,000 population",Normal value,E92000001,8.1
2018,England,,,70 to 74,"Rate per 100,000 population",Normal value,E92000001,6.8
2018,England,,,75 to 79,"Rate per 100,000 population",Normal value,E92000001,8.2
2018,England,,,80 to 84,"Rate per 100,000 population",Normal value,E92000001,9.8
2018,England,,,85 to 89,"Rate per 100,000 population",Normal value,E92000001,11.0
2018,England,,,90 and over,"Rate per 100,000 population",Normal value,E92000001,10.4
2018,England and Wales,,Female,,"Rate per 100,000 population",Normal value,K04000001,5.0
2018,England and Wales,,Female,10 to 14,"Rate per 100,000 population",Normal value,K04000001,0.2
2018,England and Wales,,Female,15 to 19,"Rate per 100,000 population",Normal value,K04000001,3.7
2018,England and Wales,,Female,20 to 24,"Rate per 100,000 population",Normal value,K04000001,4.8
2018,England and Wales,,Female,25 to 29,"Rate per 100,000 population",Normal value,K04000001,5.2
2018,England and Wales,,Female,30 to 34,"Rate per 100,000 population",Normal value,K04000001,4.9
2018,England and Wales,,Female,35 to 39,"Rate per 100,000 population",Normal value,K04000001,5.8
2018,England and Wales,,Female,40 to 44,"Rate per 100,000 population",Normal value,K04000001,6.1
2018,England and Wales,,Female,45 to 49,"Rate per 100,000 population",Normal value,K04000001,8.5
2018,England and Wales,,Female,50 to 54,"Rate per 100,000 population",Normal value,K04000001,6.6
2018,England and Wales,,Female,55 to 59,"Rate per 100,000 population",Normal value,K04000001,5.6
2018,England and Wales,,Female,60 to 64,"Rate per 100,000 population",Normal value,K04000001,5.6
2018,England and Wales,,Female,65 to 69,"Rate per 100,000 population",Normal value,K04000001,4.9
2018,England and Wales,,Female,70 to 74,"Rate per 100,000 population",Normal value,K04000001,3.6
2018,England and Wales,,Female,75 to 79,"Rate per 100,000 population",Normal value,K04000001,3.8
2018,England and Wales,,Female,80 to 84,"Rate per 100,000 population",Normal value,K04000001,2.6
2018,England and Wales,,Female,85 to 89,"Rate per 100,000 population",Normal value,K04000001,5.0
2018,England and Wales,,Female,90 and over,"Rate per 100,000 population",Normal value,K04000001,5.2
2018,England and Wales,,Male,,"Rate per 100,000 population",Normal value,K04000001,16.2
2018,England and Wales,,Male,10 to 14,"Rate per 100,000 population",Normal value,K04000001,0.4
2018,England and Wales,,Male,15 to 19,"Rate per 100,000 population",Normal value,K04000001,8.0
2018,England and Wales,,Male,20 to 24,"Rate per 100,000 population",Normal value,K04000001,15.6
2018,England and Wales,,Male,25 to 29,"Rate per 100,000 population",Normal value,K04000001,16.2
2018,England and Wales,,Male,30 to 34,"Rate per 100,000 population",Normal value,K04000001,19.0
