Year,Country,Sex,Age,Exposure category,Ethnicity,Unit measure,Observation status,Unit multiplier,GeoCode,Value
2001,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,66.59805049343102
2002,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,53.818094839442686
2003,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,41.41766759363351
2004,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,175.54125219426564
2005,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,92.46951395711727
2006,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,142.6126640045636
2007,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,135.13513513513513
2008,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,206.01336302895325
2009,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,192.92250027560357
2010,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,284.3083652268999
2011,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,222.7776570310802
2012,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,275.31850572230616
2013,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,263.65348399246705
2014,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,245.84469028913472
2015,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,318.28550209537957
2016,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,216.3017673437088
2017,Northern Ireland,,,Sex between men,,"Rate per 100,000 population",Undefined,Units,N92000002,204.74590508189837
2000,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7774743899935936
2001,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.3852807348074174
2002,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9146083532705251
2003,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0383235015679992
2004,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7942449592930676
2005,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.5123975736150963
2006,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1168037722903086
2007,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9454285671053968
2008,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.563357566540357
2009,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8358496241450943
2010,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8923372257074713
2011,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.090529691444786
2012,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2173148732631325
2013,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.0022853670914045
2014,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.8129491713806436
2015,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.319062007625621
2016,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.697316813688249
2017,Northern Ireland,,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7582988323543216
2000,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.8216143736504984
2001,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.48784612682698375
2002,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4454394778430188
2003,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7480906083037482
2004,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.414422711228316
2005,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1730930720240655
2006,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.6046334897645567
2007,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.9073573067215517
2008,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.888123726078693
2009,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.924557351809084
2010,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.202662578524921
2011,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.626947224630257
2012,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.8849567402428113
2013,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.034861892106324
2014,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.1579566871886002
2015,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.137199670016371
2016,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.9837108996412316
2017,Northern Ireland,Male,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2560504452879564
2000,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.7371097925035934
2001,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.29263210876550216
2002,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,0.43477378719852056
2003,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.2989430609277384
2004,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.1370565607636416
2005,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.8183701365500333
2006,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.6715792523583195
2007,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.8878284904907936
2008,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,3.2650706819780346
2009,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.7536026417349335
2010,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.60776658444727
2011,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.5991556458190077
2012,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.51968671011137
2013,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.0568897320520305
2014,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.495278670095267
2015,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,2.484394082434811
2016,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.4329167019468128
2017,Northern Ireland,Female,,Heterosexual contact,,"Rate per 100,000 population",Undefined,Units,N92000002,1.2987367187936294
2000,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2003,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2006,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2008,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2010,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2013,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2014,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2015,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2016,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2017,Northern Ireland,,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2000,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2003,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2006,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2008,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2010,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2013,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2014,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2015,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2016,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2017,Northern Ireland,Male,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2000,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2001,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2002,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2003,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2004,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2005,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2006,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2007,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2008,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2009,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2010,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2011,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,0.0
2012,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2013,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2014,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2015,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2016,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2017,Northern Ireland,Female,,Injecting drug use,,"Rate per 100,000 population",Undefined,Units,N92000002,
2000,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,0.6684995709448208
2001,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,0.9084087766822367
2002,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,1.0242561941893344
2003,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,1.4997297486992844
2004,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.685153250646525
2005,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.4270867618400396
2006,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.581697524797498
2007,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.4383701933627564
2008,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.9090749174207926
2009,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,2.9656548650712584
2010,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.6267794595078575
2011,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.6078188198486405
2012,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.150229328212474
2013,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.415901942381982
2014,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.556765629983962
2015,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,5.081755503485974
2016,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,3.6250192235867917
2017,Northern Ireland,,,,Non Black African,"Rate per 100,000 population",Undefined,Units,N92000002,4.1001911782473375
