Year,Units,Country,Region,Age,Contraceptive category,Main method of use,GeoCode,Value
2014,Thousands,England,East of England,25 to 34,Long acting reversible contraceptives,,E12000006,7.015
2014,Thousands,England,East of England,35 to 44,Long acting reversible contraceptives,,E12000006,4.585
2014,Thousands,England,East of England,45 and over,Long acting reversible contraceptives,,E12000006,2.095
2014,Thousands,England,East of England,,Long acting reversible contraceptives,IU device,E12000006,3.04
2014,Thousands,England,East of England,Under 16,Long acting reversible contraceptives,IU device,E12000006,0.005
2014,Thousands,England,East of England,16 to 17,Long acting reversible contraceptives,IU device,E12000006,0.045
2014,Thousands,England,East of England,18 to 19,Long acting reversible contraceptives,IU device,E12000006,0.115
2014,Thousands,England,East of England,20 to 24,Long acting reversible contraceptives,IU device,E12000006,0.565
2014,Thousands,England,East of England,25 to 34,Long acting reversible contraceptives,IU device,E12000006,1.27
2014,Thousands,England,East of England,35 to 44,Long acting reversible contraceptives,IU device,E12000006,0.82
2014,Thousands,England,East of England,45 and over,Long acting reversible contraceptives,IU device,E12000006,0.22
2014,Thousands,England,East of England,,Long acting reversible contraceptives,IU system,E12000006,5.825
2014,Thousands,England,East of England,Under 16,Long acting reversible contraceptives,IU system,E12000006,0.0
2014,Thousands,England,East of England,16 to 17,Long acting reversible contraceptives,IU system,E12000006,0.055
2014,Thousands,England,East of England,18 to 19,Long acting reversible contraceptives,IU system,E12000006,0.15
2014,Thousands,England,East of England,20 to 24,Long acting reversible contraceptives,IU system,E12000006,0.615
2014,Thousands,England,East of England,25 to 34,Long acting reversible contraceptives,IU system,E12000006,1.53
2014,Thousands,England,East of England,35 to 44,Long acting reversible contraceptives,IU system,E12000006,2.05
2014,Thousands,England,East of England,45 and over,Long acting reversible contraceptives,IU system,E12000006,1.425
2014,Thousands,England,East of England,,Long acting reversible contraceptives,Implant,E12000006,8.955
2014,Thousands,England,East of England,Under 16,Long acting reversible contraceptives,Implant,E12000006,0.3
2014,Thousands,England,East of England,16 to 17,Long acting reversible contraceptives,Implant,E12000006,0.93
2014,Thousands,England,East of England,18 to 19,Long acting reversible contraceptives,Implant,E12000006,1.18
2014,Thousands,England,East of England,20 to 24,Long acting reversible contraceptives,Implant,E12000006,2.6
2014,Thousands,England,East of England,25 to 34,Long acting reversible contraceptives,Implant,E12000006,2.65
2014,Thousands,England,East of England,35 to 44,Long acting reversible contraceptives,Implant,E12000006,1.005
2014,Thousands,England,East of England,45 and over,Long acting reversible contraceptives,Implant,E12000006,0.285
2014,Thousands,England,East of England,,Long acting reversible contraceptives,Injectable contraceptive,E12000006,5.765
2014,Thousands,England,East of England,Under 16,Long acting reversible contraceptives,Injectable contraceptive,E12000006,0.105
2014,Thousands,England,East of England,16 to 17,Long acting reversible contraceptives,Injectable contraceptive,E12000006,0.52
2014,Thousands,England,East of England,18 to 19,Long acting reversible contraceptives,Injectable contraceptive,E12000006,0.87
2014,Thousands,England,East of England,20 to 24,Long acting reversible contraceptives,Injectable contraceptive,E12000006,1.83
2014,Thousands,England,East of England,25 to 34,Long acting reversible contraceptives,Injectable contraceptive,E12000006,1.565
2014,Thousands,England,East of England,35 to 44,Long acting reversible contraceptives,Injectable contraceptive,E12000006,0.71
2014,Thousands,England,East of England,45 and over,Long acting reversible contraceptives,Injectable contraceptive,E12000006,0.165
2014,Thousands,England,East of England,,User dependent methods,,E12000006,40.885
2014,Thousands,England,East of England,Under 16,User dependent methods,,E12000006,1.41
2014,Thousands,England,East of England,16 to 17,User dependent methods,,E12000006,4.435
2014,Thousands,England,East of England,18 to 19,User dependent methods,,E12000006,5.71
2014,Thousands,England,East of England,20 to 24,User dependent methods,,E12000006,12.975
2014,Thousands,England,East of England,25 to 34,User dependent methods,,E12000006,10.93
2014,Thousands,England,East of England,35 to 44,User dependent methods,,E12000006,3.79
2014,Thousands,England,East of England,45 and over,User dependent methods,,E12000006,1.64
2014,Thousands,England,East of England,,User dependent methods,Oral contraceptives,E12000006,32.125
2014,Thousands,England,East of England,Under 16,User dependent methods,Oral contraceptives,E12000006,0.955
2014,Thousands,England,East of England,16 to 17,User dependent methods,Oral contraceptives,E12000006,3.44
2014,Thousands,England,East of England,18 to 19,User dependent methods,Oral contraceptives,E12000006,4.595
2014,Thousands,England,East of England,20 to 24,User dependent methods,Oral contraceptives,E12000006,10.615
2014,Thousands,England,East of England,25 to 34,User dependent methods,Oral contraceptives,E12000006,8.61
2014,Thousands,England,East of England,35 to 44,User dependent methods,Oral contraceptives,E12000006,2.745
2014,Thousands,England,East of England,45 and over,User dependent methods,Oral contraceptives,E12000006,1.165
2014,Thousands,England,East of England,,User dependent methods,Male condom,E12000006,7.595
2014,Thousands,England,East of England,Under 16,User dependent methods,Male condom,E12000006,0.425
2014,Thousands,England,East of England,16 to 17,User dependent methods,Male condom,E12000006,0.9
2014,Thousands,England,East of England,18 to 19,User dependent methods,Male condom,E12000006,0.98
2014,Thousands,England,East of England,20 to 24,User dependent methods,Male condom,E12000006,2.0
2014,Thousands,England,East of England,25 to 34,User dependent methods,Male condom,E12000006,1.975
2014,Thousands,England,East of England,35 to 44,User dependent methods,Male condom,E12000006,0.925
2014,Thousands,England,East of England,45 and over,User dependent methods,Male condom,E12000006,0.39
2014,Thousands,England,East of England,,User dependent methods,Female condom,E12000006,0.04
2014,Thousands,England,East of England,Under 16,User dependent methods,Female condom,E12000006,0.0
2014,Thousands,England,East of England,16 to 17,User dependent methods,Female condom,E12000006,0.005
2014,Thousands,England,East of England,18 to 19,User dependent methods,Female condom,E12000006,0.005
2014,Thousands,England,East of England,20 to 24,User dependent methods,Female condom,E12000006,0.005
2014,Thousands,England,East of England,25 to 34,User dependent methods,Female condom,E12000006,0.015
2014,Thousands,England,East of England,35 to 44,User dependent methods,Female condom,E12000006,0.005
2014,Thousands,England,East of England,45 and over,User dependent methods,Female condom,E12000006,0.0
2014,Thousands,England,East of England,,User dependent methods,Contraceptive patch,E12000006,0.57
2014,Thousands,England,East of England,Under 16,User dependent methods,Contraceptive patch,E12000006,0.025
2014,Thousands,England,East of England,16 to 17,User dependent methods,Contraceptive patch,E12000006,0.075
2014,Thousands,England,East of England,18 to 19,User dependent methods,Contraceptive patch,E12000006,0.105
2014,Thousands,England,East of England,20 to 24,User dependent methods,Contraceptive patch,E12000006,0.225
2014,Thousands,England,East of England,25 to 34,User dependent methods,Contraceptive patch,E12000006,0.115
2014,Thousands,England,East of England,35 to 44,User dependent methods,Contraceptive patch,E12000006,0.025
2014,Thousands,England,East of England,45 and over,User dependent methods,Contraceptive patch,E12000006,0.0
2014,Thousands,England,East of England,,User dependent methods,Natural family planning,E12000006,0.2
2014,Thousands,England,East of England,Under 16,User dependent methods,Natural family planning,E12000006,0.0
2014,Thousands,England,East of England,16 to 17,User dependent methods,Natural family planning,E12000006,0.005
2014,Thousands,England,East of England,18 to 19,User dependent methods,Natural family planning,E12000006,0.01
2014,Thousands,England,East of England,20 to 24,User dependent methods,Natural family planning,E12000006,0.05
2014,Thousands,England,East of England,25 to 34,User dependent methods,Natural family planning,E12000006,0.075
2014,Thousands,England,East of England,35 to 44,User dependent methods,Natural family planning,E12000006,0.035
2014,Thousands,England,East of England,45 and over,User dependent methods,Natural family planning,E12000006,0.02
2014,Thousands,England,East of England,,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.36
2014,Thousands,England,East of England,Under 16,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.0
2014,Thousands,England,East of England,16 to 17,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.01
2014,Thousands,England,East of England,18 to 19,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.02
2014,Thousands,England,East of England,20 to 24,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.07
2014,Thousands,England,East of England,25 to 34,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.145
2014,Thousands,England,East of England,35 to 44,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.06
2014,Thousands,England,East of England,45 and over,User dependent methods,"Other methods including cap, diaphragm, spermicides (but only when used on their own) and vaginal ring",E12000006,0.055
2014,Percent,England,East of England,,,,E12000006,100.0
2014,Percent,England,East of England,Under 16,,,E12000006,100.0
2014,Percent,England,East of England,16 to 17,,,E12000006,100.0
2014,Percent,England,East of England,18 to 19,,,E12000006,100.0
2014,Percent,England,East of England,20 to 24,,,E12000006,100.0
2014,Percent,England,East of England,25 to 34,,,E12000006,100.0
2014,Percent,England,East of England,35 to 44,,,E12000006,100.0
2014,Percent,England,East of England,45 and over,,,E12000006,100.0
2014,Percent,England,East of England,,Long acting reversible contraceptives,,E12000006,37.0
2014,Percent,England,East of England,Under 16,Long acting reversible contraceptives,,E12000006,23.0
2014,Percent,England,East of England,16 to 17,Long acting reversible contraceptives,,E12000006,26.0
2014,Percent,England,East of England,18 to 19,Long acting reversible contraceptives,,E12000006,29.0
2014,Percent,England,East of England,20 to 24,Long acting reversible contraceptives,,E12000006,30.0
2014,Percent,England,East of England,25 to 34,Long acting reversible contraceptives,,E12000006,39.0
2014,Percent,England,East of England,35 to 44,Long acting reversible contraceptives,,E12000006,55.0
2014,Percent,England,East of England,45 and over,Long acting reversible contraceptives,,E12000006,56.0
2014,Percent,England,East of England,,Long acting reversible contraceptives,IU device,E12000006,5.0
2014,Percent,England,East of England,Under 16,Long acting reversible contraceptives,IU device,E12000006,0.0
2014,Percent,England,East of England,16 to 17,Long acting reversible contraceptives,IU device,E12000006,1.0
2014,Percent,England,East of England,18 to 19,Long acting reversible contraceptives,IU device,E12000006,1.0
2014,Percent,England,East of England,20 to 24,Long acting reversible contraceptives,IU device,E12000006,3.0
2014,Percent,England,East of England,25 to 34,Long acting reversible contraceptives,IU device,E12000006,7.0
2014,Percent,England,East of England,35 to 44,Long acting reversible contraceptives,IU device,E12000006,10.0
2014,Percent,England,East of England,45 and over,Long acting reversible contraceptives,IU device,E12000006,6.0
2014,Percent,England,East of England,,Long acting reversible contraceptives,IU system,E12000006,9.0
2014,Percent,England,East of England,Under 16,Long acting reversible contraceptives,IU system,E12000006,0.0
2014,Percent,England,East of England,16 to 17,Long acting reversible contraceptives,IU system,E12000006,1.0
